player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ante Rebić,12,CRO,FW,29,70,0,0,0,0,1,0,0,0,20,1,0,0,0.1,0.1,0.0,2,0,7,17,41.2,1,6,0,0,0
Olivier Giroud,9,FRA,FW,36,20,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,2,0,5,7,71.4,0,2,0,0,0
Divock Origi,27,BEL,LW,28,90,0,0,0,0,1,0,0,0,21,1,0,2,0.0,0.0,0.0,1,0,8,15,53.3,3,15,2,3,1
Alexis Saelemaekers,56,BEL,RW,23,63,0,0,0,0,1,0,0,0,25,0,0,0,0.0,0.0,0.1,3,0,10,16,62.5,1,11,0,0,0
Charles De Ketelaere,90,BEL,RW,22,27,0,0,0,0,1,0,0,0,18,0,0,0,0.2,0.2,0.0,0,0,13,14,92.9,0,9,0,0,0
Brahim Díaz,10,ESP,AM,23,70,0,0,0,0,1,0,1,0,27,0,0,0,0.2,0.2,0.0,3,0,16,21,76.2,5,17,3,5,3
Yacine Adli,7,FRA,AM,22,20,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.2,1,0,6,11,54.5,1,6,2,5,3
Sandro Tonali,8,ITA,DM,23,90,0,0,0,0,4,1,0,0,82,4,0,4,0.2,0.2,0.3,5,0,50,66,75.8,9,36,3,2,1
Tommaso Pobega,32,ITA,DM,23,90,0,0,0,0,3,1,0,0,46,3,0,1,0.2,0.2,0.0,0,0,18,36,50.0,2,16,0,0,0
Theo Hernández,19,FRA,LB,25,63,0,0,0,0,1,1,0,0,44,1,1,1,0.0,0.0,0.1,4,0,22,37,59.5,0,16,1,0,0
Fodé Ballo-Touré,5,SEN,LB,26,27,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,2,5,0,1,0
Fikayo Tomori,23,ENG,CB,25,84,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.0,0,0,41,45,91.1,2,18,0,0,0
Davide Calabria,2,ITA,RB,26,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,4,0.0,0,2,0,0,0
Simon Kjær,24,DEN,CB,34,90,0,0,0,0,0,0,0,0,74,1,0,0,0.0,0.0,0.0,0,0,59,67,88.1,6,44,3,0,0
Pierre Kalulu,20,FRA,"RB,CB",22,90,0,0,0,0,0,0,0,0,82,4,1,1,0.0,0.0,0.0,2,0,49,67,73.1,3,43,2,0,0
Mike Maignan,16,FRA,GK,27,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,22,26,84.6,0,14,0,0,0
