player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Emmanuel Gyasi,11,GHA,FW,29,89,0,0,0,0,0,0,0,0,26,1,0,1,0.0,0.0,0.1,6,0,14,17,82.4,2,15,1,3,0
Viktor Kovalenko,24,UKR,FW,27,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,1,0
M'Bala Nzola,18,ANG,FW,26,90,0,0,0,0,3,1,0,0,35,0,0,1,0.3,0.3,0.0,4,1,19,24,79.2,0,26,4,2,1
Albin Ekdal,8,SWE,CM,33,90,0,0,0,0,2,1,0,0,38,1,1,2,0.2,0.2,0.0,3,1,17,28,60.7,4,12,0,1,1
Salvatore Esposito,25,ITA,CM,22,90,1,0,0,0,1,1,0,0,51,1,1,2,0.1,0.1,0.5,4,0,27,42,64.3,6,12,0,0,0
Mehdi Bourabia,6,MAR,CM,31,63,0,0,0,0,2,0,0,0,25,0,0,2,0.1,0.1,0.1,1,0,14,17,82.4,5,10,0,2,0
Szymon Żurkowski,77,POL,CM,25,27,0,0,0,0,0,0,0,0,8,3,0,0,0.0,0.0,0.0,0,0,2,5,40.0,2,2,0,1,0
Arkadiusz Reca,13,POL,WB,27,90,0,0,0,0,3,0,0,0,59,2,1,1,0.2,0.2,0.5,5,0,27,39,69.2,2,25,1,5,2
Kelvin Amian,27,FRA,WB,25,90,0,0,0,0,2,0,1,0,53,2,0,3,0.5,0.5,0.0,2,1,24,39,61.5,4,12,1,0,0
Dimitris Nikolaou,43,GRE,CB,24,90,0,0,0,0,0,0,0,0,37,1,2,1,0.0,0.0,0.0,1,0,19,26,73.1,3,20,1,0,0
Ethan Ampadu,4,WAL,CB,22,90,0,0,0,0,0,0,0,0,33,1,1,1,0.0,0.0,0.0,1,0,15,25,60.0,1,11,2,0,0
Przemysław Wiśniewski,55,POL,CB,24,90,1,0,0,0,1,1,0,0,40,1,0,2,0.8,0.8,0.0,0,0,17,21,81.0,3,7,0,0,0
Bartłomiej Drągowski,69,POL,GK,25,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,24,40,60.0,0,25,0,0,0
