player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Andrea Petagna,37,ITA,FW,27,65,0,0,0,0,1,0,0,0,24,0,0,2,0.4,0.4,0.1,2,0,12,17,70.6,2,10,0,0,0
Christian Gytkjær,9,DEN,FW,32,25,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0
Dany Mota,47,POR,"AM,RW",24,90,0,0,0,0,2,0,0,0,52,0,1,0,0.4,0.4,0.0,1,0,25,36,69.4,2,28,6,8,3
Patrick Ciurria,84,ITA,"AM,WB,RB",27,90,1,0,0,0,3,1,0,0,36,2,0,0,0.2,0.2,0.1,3,0,19,27,70.4,4,18,2,1,0
Pepín,7,EQG,CM,26,65,0,0,0,0,0,0,0,0,49,1,1,1,0.0,0.0,0.5,3,0,36,42,85.7,8,21,0,1,1
Filippo Ranocchia,22,ITA,"CM,LM",21,25,0,0,0,0,1,1,0,0,21,0,0,0,0.0,0.0,0.1,1,0,11,18,61.1,0,10,2,1,0
Matteo Pessina,32,ITA,CM,25,90,0,1,0,0,1,0,0,0,88,3,0,2,0.0,0.0,0.4,4,1,62,71,87.3,6,48,4,1,1
Carlos,30,BRA,"WB,LB",24,90,0,0,0,0,2,0,0,0,62,3,0,0,0.1,0.1,0.1,4,0,47,55,85.5,5,34,2,1,1
Samuele Birindelli,19,ITA,WB,23,72,0,0,0,0,0,0,0,0,48,0,1,2,0.0,0.0,0.0,2,1,29,39,74.4,2,18,2,0,0
Andrea Colpani,28,ITA,"AM,RM",23,18,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.2,2,0,6,11,54.5,2,4,0,1,0
Armando Izzo,55,ITA,CB,30,87,0,0,0,0,0,0,0,0,74,6,2,1,0.0,0.0,0.0,1,0,61,68,89.7,5,43,2,0,0
Gianluca Caprari,17,ITA,LW,29,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,2,0,0
Pablo Marí,3,ESP,CB,29,90,0,0,0,0,1,1,0,0,73,1,0,0,0.1,0.1,0.0,1,0,64,69,92.8,1,43,1,0,0
Marlon,4,BRA,CB,27,45,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,22,25,88.0,3,13,1,0,0
Luca Caldirola,5,ITA,CB,31,45,0,0,0,0,2,1,0,0,38,0,1,0,0.3,0.3,0.0,0,0,31,35,88.6,3,20,1,0,0
Michele Di Gregorio,16,ITA,GK,25,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,26,38,68.4,0,21,0,0,0
