player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Lautaro Martínez,10,ARG,FW,25,90,1,0,0,0,4,2,0,0,36,1,0,1,0.7,0.7,0.0,3,1,16,25,64.0,2,24,1,6,3
Edin Džeko,9,BIH,FW,36,54,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,1,0,7,12,58.3,0,8,0,1,0
Romelu Lukaku,90,BEL,FW,29,36,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,9,0,1,0
Henrikh Mkhitaryan,22,ARM,CM,33,90,0,0,0,0,0,0,1,0,57,1,1,2,0.0,0.0,0.1,3,0,44,49,89.8,6,33,3,1,0
Hakan Çalhanoğlu,20,TUR,CM,28,54,0,0,0,0,1,0,0,0,36,1,0,0,0.0,0.0,0.1,2,0,26,30,86.7,4,23,0,0,0
Kristjan Asllani,14,ALB,CM,20,36,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,14,20,70.0,2,9,0,0,0
Nicolò Barella,23,ITA,CM,25,62,0,0,0,0,1,0,0,0,43,0,0,2,0.0,0.0,0.3,3,1,31,37,83.8,3,25,1,0,0
Roberto Gagliardini,5,ITA,CM,28,28,0,0,0,0,1,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,1,10,3,1,0
Federico Dimarco,32,ITA,WB,25,79,0,0,0,0,1,0,0,0,47,1,0,1,0.3,0.3,0.3,2,0,30,42,71.4,1,20,1,0,0
Robin Gosens,8,GER,WB,28,11,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,1,0,9,13,69.2,1,6,2,0,0
Matteo Darmian,36,ITA,WB,33,79,1,0,0,0,1,1,0,0,48,3,2,3,0.5,0.5,0.0,1,0,27,36,75.0,6,24,0,2,0
Denzel Dumfries,2,NED,WB,26,11,0,0,0,0,0,0,0,0,11,0,1,1,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,2,0
Alessandro Bastoni,95,ITA,CB,23,90,0,1,0,0,1,0,0,0,67,0,2,0,0.1,0.1,0.5,1,1,52,59,88.1,6,51,3,1,0
Francesco Acerbi,15,ITA,CB,34,90,0,0,0,0,1,0,0,0,47,1,2,0,0.0,0.0,0.0,2,0,23,31,74.2,3,12,1,0,0
Milan Škriniar,37,SVK,CB,27,90,0,0,0,0,0,0,1,0,68,3,0,1,0.0,0.0,0.0,0,0,51,56,91.1,4,49,3,0,0
André Onana,24,CMR,GK,26,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,30,35,85.7,1,26,0,0,0
