player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Boulaye Dia,29,SEN,"FW,AM",26,90,0,0,0,0,1,0,0,0,29,0,0,0,0.0,0.0,0.1,2,0,20,21,95.2,5,26,4,2,0
Krzysztof Piątek,99,POL,FW,27,90,0,0,0,0,2,0,1,0,32,1,0,2,0.1,0.1,0.1,4,1,16,21,76.2,1,17,0,1,1
Tonny Vilhena,10,NED,CM,28,63,0,0,0,0,1,0,0,0,25,2,0,0,0.1,0.1,0.1,2,0,10,17,58.8,1,11,0,2,1
Federico Bonazzoli,9,ITA,FW,25,27,1,0,0,0,2,1,0,0,11,0,0,1,0.4,0.4,0.0,1,0,6,8,75.0,0,11,1,0,0
Emil Bohinen,8,NOR,CM,23,83,0,0,0,0,0,0,0,0,45,3,2,3,0.0,0.0,0.1,1,0,29,33,87.9,2,26,0,1,0
Grigoris Kastanos,20,CYP,CM,24,7,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,3,7,42.9,0,3,2,0,0
Lassana Coulibaly,18,MLI,CM,26,90,0,1,0,0,0,0,1,0,44,2,1,3,0.0,0.0,0.3,1,1,28,37,75.7,3,33,2,0,0
Domagoj Bradarić,3,CRO,WB,23,90,0,0,0,0,0,0,1,0,42,0,0,3,0.0,0.0,0.0,2,0,22,33,66.7,3,26,4,2,0
Junior Sambia,6,FRA,WB,26,83,0,0,0,0,2,0,0,0,49,0,0,0,0.1,0.1,0.0,2,0,28,37,75.7,3,28,2,4,0
Diego Valencia,14,CHI,WB,22,7,0,0,0,0,0,0,0,0,11,2,0,1,0.0,0.0,0.0,0,0,5,7,71.4,1,7,1,1,0
Federico Fazio,17,ARG,CB,35,90,0,0,0,0,0,0,0,0,50,1,4,1,0.0,0.0,0.0,0,0,27,41,65.9,2,28,1,0,0
Ivan Radovanović,16,SRB,CB,34,90,0,0,0,0,0,0,0,0,39,4,0,0,0.0,0.0,0.0,0,0,21,30,70.0,2,21,0,0,0
Matteo Lovato,66,ITA,CB,22,63,0,0,0,0,0,0,0,0,23,2,1,2,0.0,0.0,0.0,0,0,13,14,92.9,0,13,0,0,0
Flavius Daniliuc,5,AUT,CB,21,27,0,0,0,0,0,0,1,0,25,4,0,1,0.0,0.0,0.0,0,0,15,17,88.2,1,10,1,0,0
Guillermo Ochoa,13,MEX,GK,37,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,19,31,61.3,0,19,0,0,0
