player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,36,85,0,0,0,0,3,3,1,0,41,1,0,0,0.5,0.5,0.4,2,0,21,26,80.8,6,15,2,0,0
Aster Vranckx,40,BEL,CM,20,5,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.3,1,0,2,2,100.0,1,5,0,1,0
Rafael Leão,17,POR,"LW,FW",23,90,1,0,0,0,2,2,0,0,45,0,2,0,0.8,0.8,0.5,6,1,18,30,60.0,8,32,6,8,4
Alexis Saelemaekers,56,BEL,"RW,RB",23,85,0,0,0,0,0,0,0,0,28,2,0,0,0.0,0.0,0.0,1,0,17,20,85.0,2,18,4,2,0
Sergiño Dest,21,USA,RB,22,5,0,0,0,0,1,1,0,0,4,0,0,1,0.3,0.3,0.0,0,0,2,2,100.0,0,1,0,0,0
Brahim Díaz,10,ESP,AM,23,61,0,1,0,0,2,0,0,0,30,0,1,0,0.2,0.2,0.6,5,1,19,25,76.0,3,21,4,0,0
Charles De Ketelaere,90,BEL,"FW,CM,RM",21,29,0,0,0,0,2,2,0,0,19,0,0,0,0.3,0.3,0.0,2,0,13,14,92.9,3,8,1,2,0
Sandro Tonali,8,ITA,"DM,CM,LM",22,90,1,1,0,0,3,2,0,0,39,1,2,0,0.2,0.2,0.5,5,2,20,29,69.0,5,17,2,1,1
Ismaël Bennacer,4,ALG,"DM,CM",25,90,0,0,0,0,0,0,0,0,73,4,0,1,0.0,0.0,0.1,3,0,50,61,82.0,4,29,1,3,0
Theo Hernández,19,FRA,LB,25,90,0,0,0,0,1,0,0,0,69,5,1,0,0.0,0.0,0.0,0,0,40,52,76.9,3,36,2,6,3
Fikayo Tomori,23,ENG,CB,25,90,0,0,0,0,1,0,0,0,49,1,0,3,0.2,0.2,0.0,0,0,33,41,80.5,0,25,0,0,0
Pierre Kalulu,20,FRA,CB,22,90,0,0,0,0,1,0,0,0,54,2,2,1,0.1,0.1,0.0,1,0,38,45,84.4,1,34,0,0,0
Davide Calabria,2,ITA,RB,26,71,0,0,0,0,0,0,0,0,65,2,2,1,0.0,0.0,0.0,1,0,46,59,78.0,3,35,4,0,0
Matteo Gabbia,46,ITA,CB,23,19,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,3,0,0,0
Ciprian Tătărușanu,1,ROU,GK,36,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,26,33,78.8,0,19,0,0,0
