player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Rodrygo,21,BRA,FW,22,87,0,0,0,0,2,1,0,0,26,0,0,0,0.1,0.1,0.0,0,0,20,22,90.9,3,19,4,1,0
Álvaro Muñoz,39,URU,FW,18,3,0,1,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.3,1,1,3,5,60.0,1,5,0,0,0
Vinicius Júnior,20,BRA,LW,22,90,0,1,0,0,2,2,1,0,55,0,0,0,0.4,0.4,0.5,5,1,27,33,81.8,2,43,4,14,6
Federico Valverde,15,URU,"RW,RM",24,90,1,0,0,0,4,1,0,0,49,1,2,3,0.4,0.4,0.0,2,0,27,34,79.4,2,29,0,2,1
Dani Ceballos,19,ESP,LM,26,65,0,0,0,0,0,0,0,0,78,0,0,2,0.0,0.0,0.1,2,0,62,70,88.6,10,60,4,2,1
Marco Asensio,11,ESP,RW,27,25,1,0,0,0,1,1,0,0,14,0,0,0,0.3,0.3,0.0,2,0,10,12,83.3,1,10,1,2,1
Eduardo Camavinga,12,FRA,CM,20,90,0,0,0,0,0,0,0,0,48,3,1,1,0.0,0.0,0.0,2,0,38,41,92.7,5,30,2,1,1
Luka Modrić,10,CRO,"RM,LM",37,90,0,0,0,0,0,0,0,0,64,0,3,0,0.0,0.0,0.0,1,1,42,54,77.8,4,39,1,2,0
David Alaba,4,AUT,LB,30,90,0,0,0,0,1,1,0,0,71,1,0,1,0.1,0.1,0.0,0,0,52,67,77.6,5,36,2,1,1
Antonio Rüdiger,22,GER,CB,29,90,0,0,0,0,0,0,0,0,71,1,1,2,0.0,0.0,0.0,0,0,57,64,89.1,2,48,0,1,1
Éder Militão,3,BRA,CB,25,90,0,0,0,0,1,0,0,0,73,1,2,2,0.0,0.0,0.0,0,0,56,65,86.2,0,45,0,0,0
Nacho,6,ESP,RB,33,75,0,0,0,0,0,0,1,0,38,2,0,0,0.0,0.0,0.0,0,0,26,33,78.8,1,16,0,3,1
Dani Carvajal,2,ESP,RB,31,15,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0
Thibaut Courtois,1,BEL,GK,30,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,1,0,44,49,89.8,0,39,0,0,0
