player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Nicola Sansone,10,ITA,FW,31,56,1,0,0,0,1,1,0,0,15,1,0,0,0.4,0.4,0.0,1,0,9,10,90.0,0,9,0,0,0
Joshua Zirkzee,11,NED,FW,21,34,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,10,11,90.9,1,10,0,0,0
Musa Barrow,99,GAM,LW,24,72,0,0,0,0,1,0,0,0,35,1,0,0,0.1,0.1,0.0,1,0,18,28,64.3,1,29,3,7,4
Charalambos Lykogiannis,22,GRE,LB,29,18,0,0,0,0,1,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,6,8,75.0,2,6,0,0,0
Michel Aebischer,20,SUI,RW,26,72,0,0,0,0,1,0,0,0,27,0,0,1,0.0,0.0,0.0,0,0,16,21,76.2,1,17,0,2,0
Nikola Moro,6,CRO,RM,25,18,0,0,0,0,0,0,0,0,19,2,0,1,0.0,0.0,0.0,1,0,14,16,87.5,3,12,1,2,1
Nicolás Domínguez,8,ARG,LM,24,90,0,0,0,0,1,1,1,0,62,2,2,0,0.0,0.0,0.0,0,0,41,51,80.4,2,33,1,0,0
Jerdy Schouten,30,NED,CM,26,84,0,0,0,0,0,0,0,0,47,3,0,0,0.0,0.0,0.0,0,0,32,37,86.5,1,33,2,2,2
Gary Medel,17,CHI,CM,35,6,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
Lewis Ferguson,19,SCO,"RM,RW",23,90,0,0,0,0,0,0,0,0,68,3,0,2,0.0,0.0,0.0,1,0,48,55,87.3,2,38,1,0,0
Giorgos Kyriakopoulos,77,GRE,"LB,LW",27,90,0,0,0,0,0,0,1,0,59,1,0,2,0.0,0.0,0.1,2,0,40,53,75.5,2,39,4,1,1
Jhon Lucumí,26,COL,CB,24,90,0,0,0,0,0,0,0,0,73,1,3,2,0.0,0.0,0.0,0,0,52,57,91.2,2,46,2,0,0
Adama Soumaoro,5,FRA,CB,30,90,0,0,0,0,0,0,0,0,49,3,0,0,0.0,0.0,0.0,0,0,42,46,91.3,1,34,0,0,0
Stefan Posch,3,AUT,RB,25,90,0,1,0,0,1,0,1,0,65,8,1,2,0.1,0.1,0.4,4,2,31,45,68.9,1,31,2,2,1
Łukasz Skorupski,28,POL,GK,31,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,23,31,74.2,0,16,0,0,0
