player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Julián Álvarez,19,ARG,FW,22,76,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,2,0,8,10,80.0,0,6,0,0,0
Phil Foden,47,ENG,FW,22,14,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0
Jack Grealish,10,ENG,LW,27,90,0,0,0,0,0,0,0,0,63,2,0,0,0.0,0.0,0.2,5,1,43,56,76.8,3,35,7,1,0
Bernardo Silva,20,POR,RW,28,90,0,0,0,0,1,1,0,0,61,0,0,2,0.1,0.1,0.1,1,0,41,52,78.8,5,36,3,5,2
İlkay Gündoğan,8,GER,LM,32,90,0,0,0,0,1,1,0,0,40,0,1,1,0.1,0.1,0.1,3,0,32,35,91.4,2,14,1,1,0
Rodri,16,ESP,CM,26,90,0,0,0,0,3,1,0,0,97,1,3,1,0.4,0.4,0.0,3,1,77,87,88.5,6,40,1,0,0
Kevin De Bruyne,17,BEL,RM,31,90,1,0,0,0,5,2,0,0,83,0,1,0,0.2,0.2,0.4,9,0,57,73,78.1,11,46,1,0,0
João Cancelo,7,POR,LB,28,90,0,0,0,0,2,0,0,0,97,0,1,0,0.0,0.0,0.1,1,0,74,87,85.1,9,51,4,3,1
Aymeric Laporte,14,ESP,CB,28,90,0,0,0,0,1,0,0,0,113,1,0,1,0.0,0.0,0.0,2,0,97,108,89.8,9,74,3,1,0
Manuel Akanji,25,SUI,CB,27,71,0,0,0,0,2,0,0,0,104,1,0,0,0.2,0.2,0.0,2,0,96,97,99.0,6,73,3,0,0
Rúben Dias,3,POR,CB,25,19,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,10,12,83.3,0,3,0,0,0
John Stones,5,ENG,RB,28,90,0,0,0,0,0,0,0,0,98,2,0,0,0.0,0.0,0.0,0,0,86,92,93.5,12,56,2,0,0
Ederson,31,BRA,GK,29,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,25,29,86.2,0,20,0,0,0
