player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Antoine Griezmann,8,FRA,"FW,CM",31,90,0,1,0,0,3,0,0,0,64,2,1,0,0.2,0.2,0.1,3,1,44,51,86.3,9,31,2,6,4
Marcos Llorente,14,ESP,"RM,FW",28,56,0,0,0,0,0,0,1,0,20,2,0,0,0.0,0.0,0.0,2,0,13,15,86.7,0,15,4,1,0
Thomas Lemar,11,FRA,RM,27,34,0,0,0,0,1,0,0,0,18,1,0,0,0.0,0.0,0.0,1,0,11,13,84.6,1,12,0,1,1
Yannick Carrasco,21,BEL,"LM,FW",29,90,0,0,0,0,1,0,0,0,36,0,0,1,0.0,0.0,0.1,1,0,23,28,82.1,2,20,4,3,3
Saúl Ñíguez,17,ESP,"CM,LM",28,75,0,0,0,0,1,0,0,0,38,2,1,2,0.0,0.0,0.0,0,0,23,27,85.2,1,25,1,0,0
Álvaro Morata,19,ESP,FW,30,15,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,1,5,7,71.4,0,5,1,0,0
Koke,6,ESP,CM,31,76,0,0,0,0,0,0,1,0,69,2,1,1,0.0,0.0,0.1,3,0,56,63,88.9,9,44,1,1,0
Axel Witsel,20,BEL,CM,34,14,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.0,0,0,7,7,100.0,0,5,0,0,0
Pablo Barrios,24,ESP,"RM,CM",19,45,0,0,0,0,0,0,0,0,28,2,0,1,0.0,0.0,0.0,0,0,19,23,82.6,1,15,3,4,3
Ángel Correa,10,ARG,FW,27,18,0,0,0,0,0,0,0,1,9,0,0,0,0.0,0.0,0.0,1,0,7,7,100.0,0,6,2,2,1
Reinildo Mandava,23,MOZ,LB,29,22,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,1,1
José María Giménez,2,URU,CB,28,68,1,0,0,0,1,1,0,0,35,0,1,0,0.1,0.1,0.0,0,0,19,23,82.6,1,9,0,0,0
Mario Hermoso,22,ESP,"LB,CB",27,90,0,0,0,0,0,0,0,0,53,2,0,2,0.0,0.0,0.0,0,0,36,43,83.7,3,30,1,1,1
Stefan Savić,15,MNE,CB,32,90,0,0,0,0,0,0,0,0,35,5,2,1,0.0,0.0,0.0,0,0,25,26,96.2,1,15,0,0,0
Nahuel Molina,16,ARG,RB,24,90,0,0,0,0,0,0,1,0,61,2,0,1,0.0,0.0,0.0,2,0,41,50,82.0,2,27,2,3,0
Jan Oblak,13,SVN,GK,30,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,21,39,53.8,0,18,0,0,0
