player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Erling Haaland,9,NOR,FW,22,90,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.1,1,0,13,18,72.2,1,14,1,1,0
Julián Álvarez,19,ARG,FW,23,90,0,0,0,0,3,0,0,0,43,2,0,0,0.3,0.3,0.1,4,0,23,32,71.9,3,26,4,1,0
Jack Grealish,10,ENG,LM,27,90,0,0,0,0,1,0,1,0,61,3,0,1,0.1,0.1,0.3,6,0,38,45,84.4,1,41,8,7,3
Bernardo Silva,20,POR,"CM,RM",28,83,0,0,0,0,1,1,0,0,48,4,1,1,0.0,0.0,0.0,1,0,28,34,82.4,5,34,5,4,1
İlkay Gündoğan,8,GER,AM,32,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,1,1,0,0,0
Rodri,16,ESP,"CM,DM",26,90,0,0,0,0,3,2,0,0,116,1,1,3,0.5,0.5,0.0,5,0,97,106,91.5,14,79,3,1,1
Riyad Mahrez,26,ALG,RM,31,58,0,0,0,0,2,0,0,0,32,0,0,0,0.2,0.2,0.0,3,0,20,26,76.9,2,20,2,0,0
Kevin De Bruyne,17,BEL,"AM,RM",31,32,0,0,0,0,2,0,0,0,32,0,0,1,0.1,0.1,0.3,4,0,17,26,65.4,3,14,0,1,0
Rico Lewis,82,ENG,LB,18,90,0,0,0,0,0,0,0,0,72,4,1,0,0.0,0.0,0.0,2,0,59,65,90.8,3,51,3,1,1
Nathan Aké,6,NED,CB,27,90,0,0,0,0,0,0,0,0,71,1,1,2,0.0,0.0,0.0,0,0,52,62,83.9,8,41,0,0,0
Manuel Akanji,25,SUI,CB,27,90,0,0,0,0,2,1,0,0,80,3,2,2,0.2,0.2,0.1,2,0,66,67,98.5,2,57,1,0,0
Kyle Walker,2,ENG,RB,32,90,0,0,0,0,1,1,1,0,90,1,1,0,0.0,0.0,0.0,1,0,71,88,80.7,9,64,6,0,0
Ederson,31,BRA,GK,29,90,0,0,0,0,0,0,1,0,29,0,0,0,0.0,0.0,0.0,0,0,21,27,77.8,0,16,0,0,0
