player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Lucas Moura,27,BRA,"FW,LW",26,81,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,4,3,13,16,81.3,2,14,2,3,2
Ben Davies,33,WAL,LB,25,9,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.1,1,0,3,4,75.0,1,3,0,0,0
Son Heung-min,7,KOR,"RW,FW,RM,LW,LM",26,90,2,0,0,0,5,3,1,0,40,3,0,1,0.3,0.3,0.1,2,1,18,22,81.8,2,27,2,2,1
Christian Eriksen,23,DEN,"AM,LM,RW,RM",27,90,0,1,0,0,4,2,0,0,48,0,0,2,0.1,0.1,0.1,4,1,25,37,67.6,5,34,2,1,1
Dele Alli,20,ENG,"DM,CM,LM,AM",23,90,0,0,0,0,0,0,0,0,50,0,2,0,0.0,0.0,0.1,3,0,31,40,77.5,2,28,1,2,0
Moussa Sissoko,17,FRA,"RM,DM",29,40,0,0,0,0,0,0,1,0,14,0,1,0,0.0,0.0,0.0,0,0,12,12,100.0,2,12,1,1,1
Fernando Llorente,18,ESP,FW,34,50,1,0,0,0,2,2,0,0,21,0,0,0,0.3,0.3,0.0,1,0,6,12,50.0,0,12,0,2,2
Victor Wanyama,12,KEN,"DM,CM",27,90,0,0,0,0,0,0,1,0,38,4,2,2,0.0,0.0,0.0,2,0,24,28,85.7,2,20,0,1,1
Danny Rose,3,ENG,"LB,LW",28,89,0,0,0,0,0,0,1,0,44,0,2,1,0.0,0.0,0.0,0,0,29,38,76.3,2,28,4,2,1
Davinson Sánchez,6,COL,CB,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Jan Vertonghen,5,BEL,CB,31,90,0,0,0,0,0,0,0,0,46,5,1,0,0.0,0.0,0.0,1,0,30,37,81.1,0,26,0,0,0
Toby Alderweireld,4,BEL,CB,30,90,0,0,0,0,0,0,0,0,40,1,0,2,0.0,0.0,0.0,0,0,21,28,75.0,2,18,0,0,0
Kieran Trippier,2,ENG,RB,28,90,0,1,0,0,0,0,0,0,46,3,1,2,0.0,0.0,0.3,1,0,23,35,65.7,4,19,0,0,0
Hugo Lloris,1,FRA,GK,32,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,20,32,62.5,0,14,0,0,0
