player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Sergio Camello,34,ESP,FW,22,68,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.0,2,0,17,22,77.3,2,15,1,1,1
Raúl de Tomás,25,ESP,FW,28,22,1,0,0,0,2,1,0,0,12,0,0,1,0.1,0.1,0.0,0,0,3,6,50.0,0,11,1,0,0
Álvaro García,18,ESP,LW,30,81,0,0,0,0,2,0,1,0,38,1,1,0,0.2,0.2,0.0,0,0,16,28,57.1,0,27,3,0,0
Radamel Falcao,9,COL,LW,37,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,1,4,0,0,0
Isaac Palazón Camacho,7,ESP,RW,28,62,0,0,0,0,1,1,0,0,43,2,1,1,0.0,0.0,0.0,4,0,27,36,75.0,2,32,0,3,1
Pep Chavarría,15,ESP,RW,25,28,0,1,0,0,2,0,0,0,15,0,0,0,0.1,0.1,0.1,4,1,11,11,100.0,2,6,2,0,0
Unai López,17,ESP,AM,27,82,0,0,0,0,2,1,1,0,57,2,2,0,0.1,0.1,0.1,2,0,46,51,90.2,6,38,0,3,1
Salvi,14,ESP,AM,32,8,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,1,0,4,5,80.0,1,5,1,1,0
Óscar Valentín,23,ESP,DM,28,90,0,0,0,0,1,0,0,0,63,3,2,4,0.0,0.0,0.0,1,0,48,50,96.0,3,36,1,1,1
Santi Comesaña,6,ESP,DM,26,62,0,0,0,0,1,1,1,0,47,2,2,0,0.0,0.0,0.1,1,0,31,39,79.5,3,29,4,1,0
Óscar Trejo,8,ARG,DM,35,28,0,0,0,0,1,1,0,0,18,0,0,1,0.0,0.0,0.0,1,0,12,13,92.3,2,10,2,2,0
Fran Garcia,3,ESP,LB,23,90,0,0,0,0,0,0,0,0,64,2,1,4,0.0,0.0,0.0,2,1,44,52,84.6,3,39,3,2,1
Catena,5,ESP,CB,28,90,0,0,0,0,0,0,0,0,64,3,1,1,0.0,0.0,0.0,0,0,50,56,89.3,1,36,0,0,0
Florian Lejeune,19,FRA,CB,32,90,0,0,0,0,2,1,0,0,45,4,0,0,0.1,0.1,0.0,2,0,31,36,86.1,4,25,0,1,1
Iván Balliu,20,ALB,RB,31,90,0,0,0,0,0,0,0,0,59,3,1,2,0.0,0.0,0.2,2,0,45,54,83.3,5,34,2,1,1
Stole Dimitrievski,1,MKD,GK,29,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,20,28,71.4,0,15,0,0,0
