player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,35,90,1,0,0,0,1,1,0,0,55,0,1,0,0.6,0.6,0.0,4,1,45,51,88.2,2,37,5,2,1
Rodrygo,21,BRA,LM,22,90,1,0,0,0,2,1,0,0,76,1,0,2,0.1,0.1,0.1,5,0,52,58,89.7,2,44,15,13,5
Toni Kroos,8,GER,CM,33,90,0,0,0,0,1,0,0,0,120,5,3,0,0.0,0.0,0.1,3,0,97,105,92.4,12,74,5,6,3
Luka Modrić,10,CRO,CM,37,70,0,0,0,0,0,0,0,0,73,1,0,1,0.0,0.0,0.3,2,0,58,64,90.6,9,45,3,5,1
Marco Asensio,11,ESP,RM,27,20,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,10,12,83.3,1,8,1,1,1
Federico Valverde,15,URU,RM,24,62,0,1,0,0,1,0,0,0,48,0,0,1,0.1,0.1,0.6,1,1,39,42,92.9,6,23,0,2,0
Dani Ceballos,19,ESP,"CM,RM",26,28,0,1,0,0,1,1,0,0,43,1,1,0,0.1,0.1,0.1,2,1,34,37,91.9,1,30,1,4,3
Eduardo Camavinga,12,FRA,"DM,LB",20,90,0,0,0,0,1,0,0,0,87,3,0,1,0.0,0.0,0.0,1,0,72,78,92.3,6,47,1,1,1
Antonio Rüdiger,22,GER,LB,30,82,0,0,0,0,3,0,0,0,66,1,2,1,0.1,0.1,0.0,1,0,47,54,87.0,4,41,1,1,0
Aurélien Tchouaméni,18,FRA,DM,23,8,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,1,1,9,10,90.0,1,7,0,0,0
David Alaba,4,AUT,CB,30,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,1,0,43,50,86.0,1,28,1,0,0
Nacho,6,ESP,CB,33,90,0,0,0,0,0,0,0,0,77,1,1,0,0.0,0.0,0.0,1,0,71,75,94.7,4,43,1,0,0
Dani Carvajal,2,ESP,RB,31,90,0,0,0,0,1,0,1,0,89,0,0,2,0.3,0.3,0.1,2,0,65,80,81.3,3,34,1,1,1
Thibaut Courtois,1,BEL,GK,31,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,36,42,85.7,0,28,0,0,0
