player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joaquín Correa,11,ARG,FW,28,63,0,1,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.5,2,1,13,22,59.1,1,23,0,2,0
Edin Džeko,9,BIH,FW,36,27,1,0,0,0,3,2,0,0,16,0,0,0,0.3,0.3,0.3,4,0,12,13,92.3,2,12,2,0,0
Lautaro Martínez,10,ARG,FW,25,90,0,0,0,0,4,1,0,0,33,1,0,0,0.5,0.5,0.1,3,1,10,19,52.6,1,17,1,0,0
Hakan Çalhanoğlu,20,TUR,CM,28,90,0,0,0,0,4,1,0,0,48,1,1,2,0.2,0.2,0.0,2,0,31,39,79.5,1,38,0,0,0
Marcelo Brozović,77,CRO,CM,29,90,1,0,0,0,2,1,1,0,59,0,1,0,0.7,0.7,0.1,2,0,50,56,89.3,3,45,4,2,2
Nicolò Barella,23,ITA,CM,25,62,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,2,0,18,20,90.0,4,19,1,1,1
Henrikh Mkhitaryan,22,ARM,CM,33,28,0,0,0,0,1,0,0,0,26,2,0,1,0.0,0.0,0.1,3,1,19,21,90.5,2,14,0,1,0
Matteo Darmian,36,ITA,WB,32,83,0,1,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.2,3,1,37,47,78.7,1,32,1,4,2
Robin Gosens,8,GER,WB,28,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,2,0,0,0
Denzel Dumfries,2,NED,WB,26,90,0,0,0,0,1,0,1,0,38,0,1,0,0.0,0.0,0.3,4,0,24,32,75.0,2,20,2,3,1
Alessandro Bastoni,95,ITA,CB,23,62,0,0,0,0,0,0,0,0,43,0,1,1,0.0,0.0,0.0,2,0,34,37,91.9,4,32,1,1,0
Federico Dimarco,32,ITA,CB,24,28,0,0,0,0,1,0,0,0,34,1,2,1,0.0,0.0,0.0,1,0,18,29,62.1,4,22,2,0,0
Stefan de Vrij,6,NED,CB,30,83,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.0,0,0,27,31,87.1,1,19,0,0,0
Danilo D'Ambrosio,33,ITA,CB,33,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,2,0,0,0
Milan Škriniar,37,SVK,CB,27,90,0,0,0,0,0,0,0,0,36,1,1,2,0.0,0.0,0.0,0,0,26,31,83.9,1,22,0,1,1
Samir Handanović,1,SVN,GK,38,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,34,45,75.6,0,27,0,0,0
