player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Arthur,9,BRA,FW,24,90,1,0,1,1,1,0,0,0,34,0,0,0,0.9,0.1,0.1,2,0,16,22,72.7,1,15,0,0,0
Christian Kouamé,99,CIV,LW,24,90,0,1,0,0,2,1,0,0,48,1,0,1,0.1,0.1,0.2,6,1,24,31,77.4,4,31,0,5,0
Nicolás González,22,ARG,RW,24,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0
Jonathan Ikone,11,FRA,RW,24,83,1,0,0,0,4,1,0,0,28,0,0,0,0.2,0.2,0.0,0,0,17,20,85.0,2,19,3,1,1
Alfred Duncan,32,GHA,LM,29,51,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,2,0,23,29,79.3,3,15,1,0,0
Luka Jović,7,SRB,AM,24,39,1,0,0,0,1,1,0,0,15,0,0,0,0.1,0.1,0.0,0,0,8,9,88.9,0,9,0,0,0
Sofyan Amrabat,34,MAR,"CM,DM",26,82,0,0,0,0,0,0,1,0,70,1,1,1,0.0,0.0,0.0,0,0,51,61,83.6,8,41,2,1,0
Antonín Barák,72,CZE,DM,27,8,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,1,4,0,0,0
Giacomo Bonaventura,5,ITA,"RM,DM",33,90,0,0,0,0,0,0,1,0,47,1,0,0,0.0,0.0,0.0,1,1,35,40,87.5,4,26,5,2,1
Cristiano Biraghi,3,ITA,LB,30,82,0,0,0,0,1,0,0,0,79,1,0,0,0.0,0.0,0.0,2,1,59,74,79.7,10,40,5,0,0
Aleksa Terzić,15,SRB,LB,23,8,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,1,8,13,61.5,0,3,1,0,0
Lucas Martínez Quarta,28,ARG,CB,26,90,0,0,0,0,0,0,0,0,81,5,2,0,0.0,0.0,0.1,0,0,56,68,82.4,1,41,2,0,0
Nikola Milenković,4,SRB,CB,25,90,0,1,0,0,0,0,1,0,70,1,4,2,0.0,0.0,0.1,4,2,46,57,80.7,6,23,1,0,0
Dodô,2,BRA,RB,23,81,0,0,0,0,0,0,1,0,64,0,0,1,0.0,0.0,0.0,0,0,45,56,80.4,5,39,1,0,0
Lorenzo Venuti,23,ITA,RB,27,9,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,9,11,81.8,2,7,1,0,0
Pietro Terracciano,1,ITA,GK,32,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,0,13,0,0,0
