player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Edin Džeko,9,BIH,FW,36,67,0,0,0,0,2,2,0,0,25,0,0,0,0.2,0.2,0.0,3,0,10,19,52.6,2,8,0,0,0
Joaquín Correa,11,ARG,FW,28,23,1,0,0,0,3,2,0,0,15,1,0,0,0.4,0.4,0.0,1,0,9,10,90.0,0,5,1,0,0
Lautaro Martínez,10,ARG,FW,25,67,0,0,0,0,2,1,0,0,22,0,0,2,0.3,0.3,0.2,3,0,9,13,69.2,3,11,2,2,0
Romelu Lukaku,90,BEL,FW,29,23,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,0,0,0,0
Henrikh Mkhitaryan,22,ARM,CM,33,90,0,0,0,0,2,0,0,0,44,3,1,1,0.2,0.2,0.2,4,0,29,31,93.5,3,21,1,3,0
Hakan Çalhanoğlu,20,TUR,CM,28,82,0,1,0,0,1,1,0,0,70,4,3,2,0.0,0.0,0.2,5,1,48,56,85.7,4,31,0,1,1
Kristjan Asllani,14,ALB,CM,20,8,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,1,7,0,0,0
Nicolò Barella,23,ITA,CM,25,90,1,0,0,0,1,1,0,0,63,1,1,1,0.4,0.4,0.1,2,0,40,52,76.9,4,36,2,2,1
Federico Dimarco,32,ITA,WB,24,90,0,0,0,0,2,0,0,0,73,1,2,0,0.1,0.1,0.6,3,0,43,60,71.7,2,36,3,0,0
Denzel Dumfries,2,NED,WB,26,78,0,0,0,0,0,0,0,0,39,0,2,1,0.0,0.0,0.0,1,0,25,33,75.8,1,24,3,0,0
Raoul Bellanova,12,ITA,WB,22,12,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,5,0,0,0
Alessandro Bastoni,95,ITA,CB,23,67,0,1,0,0,1,0,1,0,63,1,0,1,0.1,0.1,0.4,6,3,48,60,80.0,4,36,0,1,0
Francesco Acerbi,15,ITA,CB,34,23,0,1,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.1,0,0,10,11,90.9,1,3,0,0,0
Stefan de Vrij,6,NED,CB,30,90,1,0,0,0,1,1,0,0,47,0,1,0,0.0,0.0,0.0,0,0,29,37,78.4,1,20,1,1,1
Milan Škriniar,37,SVK,CB,27,90,0,0,0,0,2,0,0,0,86,1,0,1,0.3,0.3,0.0,1,0,64,73,87.7,2,44,0,0,0
André Onana,24,CMR,GK,26,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,0,0,44,50,88.0,0,31,0,0,0
