player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Francesco Caputo,10,ITA,FW,35,65,0,0,0,0,1,0,0,0,21,0,0,0,0.2,0.2,0.0,0,0,14,17,82.4,1,8,0,0,0
Ignacio Pussetto,18,ARG,FW,26,25,0,0,0,0,1,1,0,0,23,0,0,0,0.1,0.1,0.0,1,0,14,19,73.7,0,12,1,1,0
Filip Đuričić,7,SRB,FW,30,76,0,0,0,0,1,1,1,0,36,1,0,1,0.0,0.0,0.0,3,0,20,30,66.7,2,18,1,1,0
Tomás Rincón,8,VEN,FW,34,14,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,12,13,92.3,1,10,0,0,0
Mehdi Léris,37,ALG,LM,24,90,0,0,0,0,1,0,0,0,51,3,2,1,0.1,0.1,0.0,0,0,22,34,64.7,2,28,2,5,2
Gonzalo Villar,4,ESP,CM,24,51,0,0,0,0,1,0,0,0,32,2,0,0,0.0,0.0,0.0,0,0,23,27,85.2,1,20,1,1,0
Valerio Verre,5,ITA,CM,28,39,0,0,0,0,1,0,1,0,36,0,1,0,0.0,0.0,0.0,3,0,24,32,75.0,6,24,2,1,1
Gerard Yepes,28,ESP,CM,20,45,0,0,0,0,0,0,1,0,27,1,1,0,0.0,0.0,0.0,1,0,18,22,81.8,2,13,1,0,0
Ronaldo Vieira,14,GNB,MF,24,45,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,
Manolo Gabbiadini,23,ITA,RM,30,76,0,0,0,0,1,0,1,0,31,1,1,0,0.0,0.0,0.0,0,0,21,23,91.3,1,16,0,0,0
Daniele Montevago,34,ITA,RM,19,14,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.1,1,0,1,1,100.0,0,0,0,0,0
Bruno Amione,2,ARG,LB,20,90,0,0,0,0,0,0,0,0,69,0,1,1,0.0,0.0,0.0,2,0,49,64,76.6,12,44,0,0,0
Omar Colley,15,GAM,CB,30,90,0,0,0,0,0,0,1,0,57,1,1,0,0.0,0.0,0.0,1,0,42,49,85.7,5,33,0,0,0
Alex Ferrari,25,ITA,CB,28,90,0,0,0,0,2,0,0,0,53,1,6,3,0.0,0.0,0.0,1,0,32,38,84.2,4,25,1,3,2
Bartosz Bereszyński,24,POL,RB,30,90,0,0,0,0,0,0,0,0,68,4,0,1,0.0,0.0,0.0,0,0,45,61,73.8,7,36,4,1,0
Emil Audero,1,ITA,GK,25,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,26,39,66.7,0,24,0,0,0
