player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Sergio León,7,ESP,FW,33,81,0,0,0,0,2,2,0,1,16,2,0,0,0.1,0.1,0.1,0,0,4,7,57.1,0,8,0,0,0
Óscar Plano,10,ESP,LW,31,83,0,0,0,0,0,0,0,0,40,0,2,1,0.0,0.0,0.0,4,0,30,35,85.7,2,18,1,1,1
Kenedy,19,BRA,LW,26,7,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,3,0,1,1
Iván Sánchez,21,ESP,RW,30,54,0,0,0,0,1,0,0,0,33,2,3,0,0.1,0.1,0.0,2,0,20,26,76.9,2,27,4,4,3
Gonzalo Plata,11,ECU,RW,22,36,0,0,0,0,1,0,0,0,16,2,0,1,0.1,0.1,0.0,0,0,5,7,71.4,1,9,2,2,0
Álvaro Aguado,6,ESP,LM,26,90,0,0,0,0,2,1,0,0,54,2,0,0,0.1,0.1,0.1,4,0,41,47,87.2,5,31,1,1,0
Monchu,8,ESP,CM,23,83,0,0,0,0,3,1,0,0,59,1,1,1,0.1,0.1,0.0,1,0,45,50,90.0,3,31,0,0,0
Shon Weissman,9,ISR,FW,26,7,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
Roque Mesa,17,ESP,RM,33,59,0,0,0,0,1,0,0,0,36,0,0,0,0.0,0.0,0.1,3,0,25,32,78.1,4,30,2,1,1
Kike Pérez,4,ESP,RM,25,31,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.1,3,0,15,18,83.3,3,16,3,0,0
Sergio Escudero,18,ESP,LB,33,58,0,0,0,0,1,0,0,0,30,0,0,1,0.1,0.1,0.0,0,0,17,22,77.3,0,11,1,0,0
Luis Pérez,2,ESP,LB,27,32,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.0,1,0,13,15,86.7,0,10,2,2,1
Javi Sánchez,5,ESP,CB,25,90,0,0,0,0,1,0,1,0,49,2,2,3,0.1,0.1,0.0,1,0,30,37,81.1,3,25,0,1,1
Joaquín Fernández,24,ESP,CB,26,90,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,29,33,87.9,0,16,0,0,0
Iván Fresneda,27,ESP,RB,18,90,0,0,0,0,0,0,0,0,64,8,2,0,0.0,0.0,0.1,2,0,34,45,75.6,2,34,1,4,0
Jordi Masip,1,ESP,GK,33,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,30,40,75.0,0,23,0,0,0
