minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type
17,Asier Illarramendi,Real Sociedad,0.05,,Off Target,16,Left Foot,,Takefusa Kubo,Pass (Live),Asier Illarramendi,Pass (Live)
61,Takefusa Kubo,Real Sociedad,0.07,0.11,Saved,12,Left Foot,,Pablo Marín,Pass (Live),Takefusa Kubo,Pass (Live)
67,Olasagasti,Real Sociedad,0.02,,Off Target,26,Left Foot,Volley,Roberto Navarro,Pass (Live),Asier Illarramendi,Pass (Live)
70,Roberto Navarro,Real Sociedad,0.10,0.05,Saved,14,Right Foot,Deflected,Takefusa Kubo,Pass (Live),Takefusa Kubo,Take-On
77,Roberto Navarro,Real Sociedad,0.01,,Blocked,24,Right Foot,,Alexander Sørloth,Pass (Live),Pablo Marín,Pass (Live)
77,Robin Le Normand,Real Sociedad,0.05,,Off Target,11,Head,,Roberto Navarro,Shot,,
90+3,Takefusa Kubo,Real Sociedad,0.06,0.02,Saved,22,Left Foot,,,,,
90+5,Asier Illarramendi,Real Sociedad,0.05,,Blocked,23,Right Foot,,Roberto Navarro,Pass (Live),Roberto Navarro,Take-On
