player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joaquín Correa,11,ARG,FW,28,60,0,0,0,0,1,0,0,0,19,0,0,0,0.2,0.2,0.0,2,0,12,16,75.0,1,15,2,2,2
Lautaro Martínez,10,ARG,FW,25,30,2,0,0,0,6,3,0,0,13,0,0,0,1.4,1.4,0.0,2,2,2,3,66.7,0,10,2,0,0
Romelu Lukaku,90,BEL,FW,29,90,0,2,0,0,2,1,0,0,32,0,0,0,0.1,0.1,0.8,8,2,18,23,78.3,3,15,6,4,2
Henrikh Mkhitaryan,22,ARM,CM,34,60,0,0,0,0,2,1,0,0,38,2,0,1,0.1,0.1,0.0,2,0,22,28,78.6,5,24,2,1,0
Hakan Çalhanoğlu,20,TUR,CM,29,30,0,0,0,0,2,0,0,0,27,3,0,0,0.1,0.1,0.1,3,0,11,18,61.1,1,18,1,1,0
Marcelo Brozović,77,CRO,CM,30,90,0,0,0,0,2,1,0,0,106,6,0,1,0.1,0.1,0.0,2,0,82,93,88.2,5,78,1,3,3
Nicolò Barella,23,ITA,CM,26,90,0,0,0,0,3,0,0,0,58,0,2,1,0.2,0.2,0.2,5,0,43,50,86.0,7,44,2,2,0
Federico Dimarco,32,ITA,"WB,CB",25,90,0,0,0,0,3,2,0,0,75,3,3,0,0.1,0.1,0.4,6,0,52,60,86.7,9,48,3,3,1
Matteo Darmian,36,ITA,"CB,WB",33,90,0,0,0,0,1,0,0,0,91,2,1,0,0.0,0.0,0.2,2,0,76,86,88.4,4,64,0,1,1
Alessandro Bastoni,95,ITA,CB,24,70,0,0,0,0,0,0,1,0,82,2,0,2,0.0,0.0,0.1,2,0,60,76,78.9,8,50,1,0,0
Robin Gosens,8,GER,WB,28,15,1,0,0,0,1,1,0,0,11,0,0,0,0.4,0.4,0.0,2,1,7,10,70.0,2,6,0,0,0
Stefan de Vrij,6,NED,"CB,WB",31,5,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
Francesco Acerbi,15,ITA,CB,35,90,0,0,0,0,0,0,0,0,84,0,0,1,0.0,0.0,0.0,3,0,76,79,96.2,4,63,0,0,0
Danilo D'Ambrosio,33,ITA,CB,34,45,0,0,0,0,1,0,1,0,66,4,0,1,0.1,0.1,0.0,0,0,54,61,88.5,2,53,0,1,0
Denzel Dumfries,2,NED,WB,27,45,0,0,0,0,1,0,0,0,33,1,0,1,0.2,0.2,0.2,4,0,26,27,96.3,3,23,2,2,0
André Onana,24,CMR,GK,27,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,1,0,36,43,83.7,0,34,0,0,0
