player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ciro Immobile,17,ITA,FW,33,67,0,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,1,0,5,6,83.3,0,6,1,0,0
Pedro,9,ESP,FW,35,23,0,0,0,0,2,1,0,0,19,1,0,2,0.1,0.1,0.0,1,0,7,10,70.0,0,10,1,1,0
Mattia Zaccagni,20,ITA,LW,27,90,0,0,0,0,1,0,1,0,41,3,0,0,0.0,0.0,0.1,3,0,22,24,91.7,2,26,3,7,3
Felipe Anderson,7,BRA,RW,30,90,1,0,0,0,2,1,0,0,41,2,0,3,0.3,0.3,0.2,4,1,26,31,83.9,2,15,2,1,0
Luis Alberto,10,ESP,LM,30,90,0,1,0,0,1,1,0,0,69,3,0,2,0.1,0.1,0.4,5,1,47,57,82.5,9,28,2,0,0
Danilo Cataldi,32,ITA,CM,28,50,0,0,0,0,0,0,0,0,35,1,0,1,0.0,0.0,0.0,0,0,29,32,90.6,0,10,0,1,1
Matías Vecino,5,URU,CM,31,40,0,0,0,0,0,0,0,0,25,2,1,2,0.0,0.0,0.0,1,0,13,17,76.5,1,7,0,0,0
Sergej Milinković-Savić,21,SRB,RM,28,90,0,0,0,0,1,0,0,0,51,2,1,2,0.0,0.0,0.0,0,0,29,39,74.4,2,18,0,1,1
Elseid Hysaj,23,ALB,LB,29,85,0,0,0,0,0,0,0,0,44,1,3,3,0.0,0.0,0.0,0,0,26,37,70.3,0,18,0,0,0
Manuel Lazzari,29,ITA,LB,29,5,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,1,7,2,1,0
Alessio Romagnoli,13,ITA,CB,28,90,0,0,0,0,1,1,1,0,51,0,2,1,0.1,0.1,0.0,1,0,39,44,88.6,0,16,0,0,0
Nicolò Casale,15,ITA,CB,25,90,0,0,0,0,0,0,0,0,43,2,0,3,0.0,0.0,0.0,0,0,26,28,92.9,0,24,0,0,0
Adam Marušić,77,MNE,RB,30,85,0,0,0,0,0,0,1,0,42,0,0,0,0.0,0.0,0.0,0,0,26,39,66.7,4,14,0,2,2
Luca Pellegrini,3,ITA,RB,24,5,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,1,0,7,7,100.0,1,3,1,0,0
Ivan Provedel,94,ITA,GK,29,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,29,42,69.0,0,17,0,0,0
