player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
André Silva,19,POR,FW,27,81,0,0,0,0,1,1,0,0,24,0,1,2,0.2,0.2,0.0,1,0,16,18,88.9,2,17,2,2,2
Yussuf Poulsen,9,DEN,FW,28,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Timo Werner,11,GER,LW,26,90,0,0,0,0,2,1,0,0,39,1,0,1,0.1,0.1,0.0,3,1,28,33,84.8,3,29,3,3,1
Dominik Szoboszlai,17,HUN,RW,22,90,0,0,0,0,1,1,0,0,34,0,0,2,0.0,0.0,0.2,1,0,21,28,75.0,2,23,1,2,1
Emil Forsberg,10,SWE,AM,31,65,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.1,1,0,15,15,100.0,3,14,0,1,1
Christopher Nkunku,18,FRA,AM,25,25,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,8,1,1,0
Xaver Schlager,24,AUT,DM,25,81,0,0,0,0,0,0,0,0,48,1,2,2,0.0,0.0,0.0,2,0,37,44,84.1,7,33,2,2,2
Amadou Haidara,8,MLI,DM,25,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0
Konrad Laimer,27,AUT,DM,25,90,0,0,0,0,0,0,0,0,35,4,1,3,0.0,0.0,0.0,1,0,20,25,80.0,2,16,1,0,0
Marcel Halstenberg,23,GER,LB,31,88,0,1,0,0,0,0,0,0,65,0,3,2,0.0,0.0,0.3,4,1,50,56,89.3,1,38,1,2,1
David Raum,22,GER,LB,24,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
Joško Gvardiol,32,CRO,CB,21,90,1,0,0,0,1,1,0,0,89,1,0,0,0.2,0.2,0.2,1,0,68,83,81.9,4,72,1,0,0
Willi Orban,4,HUN,CB,30,90,0,0,0,0,0,0,0,0,65,1,0,2,0.0,0.0,0.0,0,0,51,56,91.1,4,50,0,1,1
Lukas Klostermann,16,GER,RB,26,45,0,0,0,0,0,0,0,0,20,3,0,3,0.0,0.0,0.0,0,0,10,14,71.4,2,10,0,1,0
Benjamin Henrichs,39,GER,RB,25,45,0,0,0,0,2,0,1,0,25,0,0,1,0.3,0.3,0.0,0,0,16,18,88.9,3,18,1,2,1
Janis Blaswich,21,GER,GK,31,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,44,51,86.3,0,39,0,0,0
