player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Yoane Wissa,11,COD,FW,26,88,0,0,0,0,0,0,1,0,17,2,0,0,0.0,0.0,0.0,0,0,6,13,46.2,0,12,1,0,0
Mads Roerslev,30,DEN,RB,23,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,1,0,0,0
Bryan Mbeumo,19,CMR,"FW,RB",23,88,0,1,0,0,1,1,0,0,42,1,3,1,0.4,0.4,0.3,3,1,20,29,69.0,1,25,1,3,1
Saman Ghoddos,14,IRN,FW,29,2,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,1,1,1,0,0
Frank Onyeka,15,NGA,CM,25,80,0,0,0,0,1,0,0,0,32,1,2,4,0.0,0.0,0.0,1,0,18,22,81.8,2,16,2,6,3
Shandon Baptiste,26,GRN,CM,25,10,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Vitaly Janelt,27,GER,CM,25,90,0,0,0,0,3,0,1,0,32,1,1,0,0.2,0.2,0.1,2,0,24,27,88.9,0,20,0,0,0
Mikkel Damsgaard,24,DEN,CM,22,69,0,0,0,0,0,0,1,0,33,1,0,1,0.0,0.0,0.4,1,0,21,29,72.4,2,19,0,2,1
Kevin Schade,9,GER,"FW,CM",21,21,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,1,1,6,10,60.0,1,7,2,0,0
Rico Henry,3,ENG,LB,25,90,0,0,0,0,0,0,0,0,37,2,1,1,0.0,0.0,0.0,1,0,18,24,75.0,1,26,4,2,0
Ben Mee,16,ENG,CB,33,90,0,0,0,0,2,1,0,0,44,4,1,1,0.1,0.1,0.1,3,0,28,32,87.5,0,22,0,0,0
Ethan Pinnock,5,JAM,CB,29,90,1,0,0,0,3,2,0,0,62,3,0,6,0.4,0.4,0.0,1,0,37,41,90.2,3,35,0,0,0
Mathias Jørgensen,13,DEN,CB,33,90,0,0,0,0,1,0,1,0,55,2,2,0,0.1,0.1,0.1,3,0,42,47,89.4,2,28,0,0,0
Aaron Hickey,2,SCO,RB,20,69,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,1,14,2,1,1
Josh Dasilva,10,ENG,"CM,RB",24,21,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,9,3,1,1
David Raya,1,ESP,GK,27,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,27,42,64.3,0,31,0,0,0
