player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Guido Burgstaller,19,AUT,FW,29,78,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,7,0,1,0
Cedric Teuchert,23,GER,FW,22,12,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0
Yevhen Konoplyanka,11,UKR,LM,29,90,0,0,0,0,1,1,0,0,31,1,0,0,0.0,0.0,0.0,0,0,20,24,83.3,3,22,6,0,0
Nabil Bentaleb,10,ALG,"CM,DM",24,90,0,0,0,0,0,0,0,0,53,3,1,0,0.0,0.0,0.0,0,0,40,45,88.9,2,30,0,3,2
Suat Serdar,8,GER,"CM,AM",21,90,0,0,0,0,0,0,0,0,23,3,0,1,0.0,0.0,0.0,0,0,12,17,70.6,2,9,0,2,2
Breel Embolo,36,SUI,"RM,FW",22,68,0,0,0,0,0,0,0,0,25,0,0,2,0.0,0.0,0.0,0,0,11,15,73.3,1,16,1,2,1
Steven Skrzybski,22,GER,RM,26,22,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0
Bastian Oczipka,24,GER,LB,30,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,22,40,55.0,2,23,2,1,1
Jeffrey Bruma,27,NED,"CB,RB",27,90,0,0,0,0,0,0,1,0,35,1,0,1,0.0,0.0,0.0,0,0,29,32,90.6,1,24,0,0,0
Salif Sané,26,SEN,CB,28,90,0,0,0,0,0,0,0,0,43,1,3,1,0.0,0.0,0.0,1,0,30,35,85.7,0,22,0,0,0
Benjamin Stambouli,17,FRA,CB,28,90,0,0,0,0,1,0,0,0,50,6,6,2,0.1,0.1,0.0,2,0,24,36,66.7,2,27,1,0,0
Weston McKennie,2,USA,"RB,RM",20,73,0,0,0,0,0,0,0,0,39,1,3,0,0.0,0.0,0.0,0,0,16,30,53.3,2,18,1,1,0
Hamza Mendyl,3,MAR,RB,21,17,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0
Ralf Fährmann,1,GER,GK,30,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,8,25,32.0,0,10,0,0,0
