player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gabriel Jesus,9,BRA,"FW,LW",25,77,0,0,0,0,2,1,0,0,31,2,0,1,0.1,0.1,0.0,0,0,18,23,78.3,1,14,1,0,0
Jack Grealish,10,ENG,LW,26,43,0,0,0,0,2,1,0,0,35,2,1,0,0.2,0.2,0.0,3,0,21,26,80.8,1,24,5,2,2
Phil Foden,47,ENG,"LW,FW,RW",21,120,0,0,0,0,3,2,0,0,43,0,0,0,0.2,0.2,0.0,2,0,24,35,68.6,3,33,3,2,1
Riyad Mahrez,26,ALG,RW,31,84,1,0,0,0,2,2,0,0,40,3,0,3,0.1,0.1,0.0,2,0,24,30,80.0,1,27,3,2,2
Fernandinho,25,BRA,"DM,RM",37,36,0,0,0,0,2,0,0,0,26,0,1,0,0.6,0.6,0.1,2,0,18,22,81.8,4,19,1,0,0
Kevin De Bruyne,17,BEL,LM,30,71,0,0,0,0,2,1,0,0,45,1,0,0,0.1,0.1,0.2,4,0,27,35,77.1,9,40,3,3,3
İlkay Gündoğan,8,GER,"DM,LM",31,49,0,0,0,0,0,0,0,0,35,0,1,0,0.0,0.0,0.1,2,1,30,35,85.7,4,22,0,0,0
Rodri,16,ESP,"CM,DM",25,98,0,0,0,0,0,0,0,0,77,4,2,3,0.0,0.0,0.0,2,0,63,66,95.5,4,53,1,1,0
Raheem Sterling,7,ENG,RW,27,22,0,0,0,0,0,0,1,0,15,1,0,0,0.0,0.0,0.0,1,0,6,8,75.0,2,10,1,3,2
Bernardo Silva,20,POR,"RM,AM,FW",27,120,0,1,0,0,1,1,0,0,84,2,1,1,0.1,0.1,0.1,3,1,61,69,88.4,6,64,7,7,5
João Cancelo,27,POR,"LB,RB",27,120,0,0,0,0,1,1,0,0,113,2,5,0,0.0,0.0,0.1,1,0,78,97,80.4,7,70,0,4,3
Aymeric Laporte,14,ESP,CB,27,120,0,0,0,0,0,0,1,0,84,2,0,2,0.0,0.0,0.0,2,0,68,75,90.7,5,54,3,0,0
Rúben Dias,3,POR,CB,24,120,0,0,0,0,0,0,0,0,77,2,1,1,0.0,0.0,0.0,0,0,53,65,81.5,2,48,1,0,0
Kyle Walker,2,ENG,RB,31,72,0,0,0,0,0,0,0,0,43,4,1,1,0.0,0.0,0.0,1,0,24,33,72.7,1,24,3,0,0
Oleksandr Zinchenko,11,UKR,LB,25,48,0,0,0,0,0,0,1,0,56,5,2,0,0.0,0.0,0.1,2,0,37,49,75.5,6,23,1,1,1
Ederson,31,BRA,GK,28,120,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,30,44,68.2,0,24,0,0,0
