player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Erling Haaland,9,NOR,FW,22,90,0,1,0,0,2,0,1,0,27,0,0,0,0.3,0.3,0.1,3,1,16,21,76.2,2,16,0,3,0
Jack Grealish,10,ENG,LW,27,90,0,0,0,0,1,0,0,0,67,3,0,0,0.0,0.0,0.6,3,0,48,53,90.6,7,49,5,6,2
Phil Foden,47,ENG,RW,22,90,1,0,0,0,3,2,0,0,35,1,0,0,0.3,0.3,0.0,3,2,23,26,88.5,4,24,4,6,5
Kevin De Bruyne,17,BEL,AM,31,64,0,0,0,0,2,0,0,0,49,2,0,0,0.2,0.2,0.4,4,0,26,41,63.4,8,26,7,2,2
Bernardo Silva,20,POR,AM,28,26,1,0,0,0,1,1,0,0,14,1,1,0,0.1,0.1,0.0,0,0,8,10,80.0,0,10,1,1,0
İlkay Gündoğan,8,GER,DM,32,90,0,0,0,0,2,0,0,0,57,1,0,1,0.4,0.4,0.0,4,1,41,47,87.2,7,36,3,2,1
Rodri,16,ESP,DM,26,90,0,1,0,0,0,0,0,0,84,2,0,0,0.0,0.0,0.1,0,0,72,80,90.0,3,51,0,3,2
Nathan Aké,6,NED,LB,28,90,0,0,0,0,0,0,1,0,81,0,0,2,0.0,0.0,0.0,1,0,61,72,84.7,6,43,4,0,0
Rúben Dias,3,POR,CB,25,90,0,0,0,0,0,0,0,0,83,2,2,1,0.0,0.0,0.0,1,0,65,74,87.8,3,52,0,0,0
Manuel Akanji,25,SUI,CB,27,90,0,0,0,0,0,0,0,0,58,0,0,1,0.0,0.0,0.0,0,0,48,55,87.3,1,38,1,0,0
Kyle Walker,2,ENG,RB,32,90,0,0,0,0,0,0,0,0,72,1,1,0,0.0,0.0,0.0,1,0,50,64,78.1,4,28,0,0,0
Ederson,31,BRA,GK,29,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,24,32,75.0,0,22,0,0,0
