player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Marco Asensio,11,ESP,"FW,RW",27,90,1,0,0,0,7,3,0,0,57,0,0,0,0.5,0.5,0.0,6,1,39,46,84.8,7,34,1,2,1
Eden Hazard,7,BEL,LW,32,60,0,0,0,0,0,0,0,0,25,0,1,1,0.0,0.0,0.0,2,0,19,20,95.0,4,17,0,1,0
Vinicius Júnior,20,BRA,LW,22,30,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,2,0,17,20,85.0,1,16,2,2,2
Federico Valverde,15,URU,RW,24,60,0,0,0,0,1,0,0,0,42,0,0,1,0.1,0.1,0.0,0,0,33,39,84.6,2,23,0,0,0
Luka Modrić,10,CRO,RM,37,30,0,0,0,0,2,0,0,0,54,0,0,0,0.1,0.1,0.1,2,0,46,51,90.2,3,37,0,0,0
Eduardo Camavinga,12,FRA,"LM,LB",20,83,0,0,0,0,1,0,1,0,77,1,2,0,0.0,0.0,0.0,3,0,53,63,84.1,7,54,4,4,0
Álvaro Odriozola,16,ESP,LB,27,7,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,0,5,0,1,0
Aurélien Tchouaméni,18,FRA,CM,23,90,0,0,0,0,2,0,0,0,109,4,2,1,0.1,0.1,0.1,3,0,92,96,95.8,5,67,1,3,3
Dani Ceballos,19,ESP,RM,26,60,0,0,0,0,2,0,0,0,55,1,0,1,0.0,0.0,0.0,0,0,45,51,88.2,5,45,1,1,1
Mariano,24,DOM,FW,29,30,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,0,0,12,16,75.0,1,9,0,0,0
Ferland Mendy,23,FRA,LB,27,45,0,0,0,0,0,0,0,0,35,2,1,0,0.0,0.0,0.0,1,0,29,31,93.5,3,19,0,1,1
Toni Kroos,8,GER,LM,33,45,0,0,0,0,0,0,0,0,68,1,1,0,0.0,0.0,0.2,1,0,61,66,92.4,9,47,2,1,0
Nacho,6,ESP,CB,33,90,0,0,0,0,0,0,0,0,110,1,0,1,0.0,0.0,0.0,2,0,99,105,94.3,9,69,1,0,0
Éder Militão,3,BRA,CB,25,90,0,0,0,0,0,0,0,0,130,2,2,1,0.0,0.0,0.0,0,0,109,124,87.9,7,79,0,2,1
Lucas Vázquez,17,ESP,RB,31,90,0,1,0,0,0,0,0,0,90,0,0,0,0.0,0.0,0.1,7,1,78,88,88.6,3,66,2,3,3
Thibaut Courtois,1,BEL,GK,31,90,0,0,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,0,0,48,54,88.9,0,39,0,0,0
