player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ezequiel Ponce,19,ARG,FW,25,90,0,0,0,0,0,0,0,0,29,1,0,0,0.0,0.0,0.2,1,0,21,24,87.5,2,21,1,2,1
Randy Ntekja,18,FRA,FW,25,65,0,0,0,0,1,0,0,0,23,2,1,1,0.1,0.1,0.0,0,0,6,12,50.0,0,13,1,1,0
Lucas Boyé,9,ARG,FW,26,25,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,8,0,2,1
Fidel,16,ESP,CM,33,57,0,0,0,0,1,0,0,0,32,2,0,0,0.1,0.1,0.1,1,0,19,25,76.0,2,20,0,2,1
Tete Morente,11,ESP,CM,26,33,0,0,0,0,2,0,0,0,14,0,1,1,0.1,0.1,0.0,2,0,3,5,60.0,0,7,3,3,2
Gerard Gumbau,20,ESP,CM,28,90,0,0,0,0,0,0,1,0,53,0,2,1,0.0,0.0,0.3,6,0,40,47,85.1,8,32,1,0,0
Raúl Guti,8,ESP,CM,26,57,0,0,0,0,1,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,16,20,80.0,2,11,0,1,0
Pape Cheikh Diop,12,SEN,CM,25,33,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,8,13,61.5,1,9,0,1,0
Carlos Clerc,23,ESP,WB,30,90,0,0,0,0,0,0,0,0,49,2,0,0,0.0,0.0,0.0,1,0,33,44,75.0,3,27,3,0,0
Carmona,40,ESP,"WB,CB",21,90,0,0,0,0,1,0,0,0,35,2,1,4,0.1,0.1,0.0,0,0,20,24,83.3,1,23,1,1,1
Lisandro Magallán,7,ARG,CB,29,90,0,0,0,0,0,0,0,0,42,3,1,2,0.0,0.0,0.0,0,0,26,33,78.8,1,25,0,1,1
Enzo Roco,3,CHI,CB,30,56,0,0,0,0,0,0,1,0,27,1,1,0,0.0,0.0,0.0,0,0,14,19,73.7,0,11,0,0,0
Gonzalo Verdú,5,ESP,CB,34,34,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,4,0,0,0
Diego González,4,ESP,CB,28,72,0,0,0,0,1,0,1,0,27,0,1,0,0.1,0.1,0.0,0,0,18,20,90.0,0,12,0,0,0
Pol Lirola,24,ESP,WB,25,18,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,4,0,2,1
Édgar Badía,13,ESP,GK,31,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,20,34,58.8,0,21,0,0,0
