player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,35,77,2,0,2,2,8,2,0,0,64,0,0,0,2.4,0.9,0.4,7,2,48,52,92.3,7,24,2,2,1
Mariano,24,DOM,FW,29,13,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,4,1,0,0
Rodrygo,21,BRA,LW,22,90,0,0,0,0,4,4,0,0,75,0,0,0,0.5,0.5,0.8,13,2,59,61,96.7,2,56,9,11,5
Marco Asensio,11,ESP,RW,27,80,1,0,0,0,2,2,0,0,56,0,0,2,0.3,0.3,0.0,3,2,43,49,87.8,0,29,2,4,4
Sergio Arribas,33,ESP,RW,21,10,0,0,0,0,1,0,0,0,10,0,0,0,0.2,0.2,0.0,2,0,8,9,88.9,2,3,0,0,0
Dani Ceballos,19,ESP,LM,26,67,0,0,0,0,0,0,0,0,110,3,0,1,0.0,0.0,0.3,7,0,96,102,94.1,14,77,5,1,1
Luka Modrić,10,CRO,LM,37,23,1,0,0,0,2,1,0,0,37,1,0,0,0.1,0.1,0.0,4,1,29,34,85.3,5,22,2,2,2
Eduardo Camavinga,12,FRA,CM,20,90,0,0,0,0,1,0,0,0,104,2,0,0,0.0,0.0,0.0,4,0,84,93,90.3,8,56,1,4,3
Federico Valverde,15,URU,RM,24,67,0,0,0,0,2,1,0,0,69,1,1,2,0.1,0.1,0.0,1,0,51,62,82.3,4,36,2,2,2
Aurélien Tchouaméni,18,FRA,RM,23,23,0,0,0,0,0,0,0,0,38,1,1,1,0.0,0.0,0.0,1,0,33,35,94.3,3,18,1,0,0
David Alaba,4,AUT,LB,30,90,0,0,0,0,2,1,0,0,71,2,1,2,0.1,0.1,0.1,1,0,56,64,87.5,2,32,1,1,1
Nacho,6,ESP,CB,33,90,0,0,0,0,0,0,0,0,100,1,0,1,0.0,0.0,0.0,0,0,85,93,91.4,1,37,0,0,0
Éder Militão,3,BRA,CB,25,90,0,0,0,0,1,0,0,0,100,3,0,3,0.0,0.0,0.0,2,0,75,84,89.3,6,56,0,1,0
Dani Carvajal,2,ESP,RB,31,67,0,1,0,0,0,0,0,0,62,0,0,1,0.0,0.0,0.3,3,0,55,59,93.2,2,30,2,0,0
Álvaro Odriozola,16,ESP,RB,27,23,0,0,0,0,1,0,0,0,18,0,0,0,0.2,0.2,0.1,1,0,16,17,94.1,1,10,3,0,0
Andriy Lunin,13,UKR,GK,24,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,32,34,94.1,0,14,0,0,0
