player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Divock Origi,27,BEL,FW,27,63,0,0,0,0,1,0,0,0,18,1,0,1,0.1,0.1,0.4,1,0,1,7,14.3,0,11,1,3,1
Olivier Giroud,9,FRA,FW,36,27,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.1,1,0,5,12,41.7,1,5,0,0,0
Rafael Leão,17,POR,AM,23,78,0,0,0,0,3,2,0,0,31,1,2,0,0.2,0.2,0.3,3,0,6,10,60.0,1,18,3,8,3
Ante Rebić,12,CRO,AM,29,12,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,1,0
Brahim Díaz,10,ESP,AM,23,63,0,0,0,0,2,2,0,0,26,0,0,0,0.6,0.6,0.0,5,1,11,16,68.8,3,17,3,6,4
Charles De Ketelaere,90,BEL,AM,21,27,0,0,0,0,2,0,0,0,21,1,0,2,0.5,0.5,0.0,0,0,8,11,72.7,3,10,1,4,3
Sandro Tonali,8,ITA,CM,22,90,0,0,0,0,1,1,0,0,64,2,1,0,0.1,0.1,0.0,3,0,43,54,79.6,2,31,1,1,0
Rade Krunić,33,BIH,CM,29,82,0,0,0,0,0,0,1,0,61,1,1,2,0.0,0.0,0.1,3,0,46,54,85.2,5,33,2,1,1
Tiemoué Bakayoko,14,FRA,CM,28,8,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,3,0,1,0
Theo Hernández,19,FRA,WB,25,90,0,0,0,0,1,0,0,0,60,1,0,0,0.3,0.3,0.4,6,0,43,53,81.1,6,28,2,1,1
Junior Messias,30,BRA,WB,31,63,1,0,0,0,2,1,0,0,40,3,0,1,0.1,0.1,0.1,2,0,27,31,87.1,1,15,2,3,2
Alexis Saelemaekers,56,BEL,WB,23,27,0,0,0,0,0,0,0,0,17,4,0,1,0.0,0.0,0.5,2,0,6,8,75.0,0,4,0,4,2
Fikayo Tomori,23,ENG,CB,25,90,0,0,0,0,1,1,0,0,68,2,0,3,0.1,0.1,0.0,0,0,44,58,75.9,5,32,0,0,0
Malick Thiaw,28,GER,CB,21,90,0,0,0,0,1,0,1,0,37,2,1,0,0.4,0.4,0.1,0,0,18,25,72.0,1,12,0,0,0
Pierre Kalulu,20,FRA,CB,22,90,0,0,0,0,0,0,0,0,54,3,2,2,0.0,0.0,0.0,1,1,34,39,87.2,4,19,1,0,0
Ciprian Tătărușanu,1,ROU,GK,37,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,24,36,66.7,0,14,0,0,0
