player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Felipe Anderson,7,BRA,FW,29,90,1,0,0,0,1,1,0,0,60,4,1,0,0.7,0.7,0.0,4,2,34,46,73.9,2,32,3,4,3
Mattia Zaccagni,20,ITA,LW,27,90,1,1,0,0,3,1,0,0,54,4,1,0,1.1,1.1,0.4,3,2,27,36,75.0,3,38,4,6,2
Pedro,9,ESP,RW,35,77,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.1,3,1,21,27,77.8,1,25,2,3,2
Luka Romero,18,ARG,RW,18,13,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,3,0,0,0
Luis Alberto,10,ESP,LM,30,90,1,1,1,1,1,0,0,0,76,4,2,0,0.8,0.0,0.8,3,1,58,68,85.3,11,36,2,0,0
Danilo Cataldi,32,ITA,CM,28,86,0,0,0,0,0,0,0,0,64,1,2,1,0.0,0.0,0.0,0,0,47,56,83.9,7,37,2,0,0
Marcos Antônio,6,BRA,CM,22,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
Sergej Milinković-Savić,21,SRB,RM,27,82,1,0,0,0,2,1,1,0,77,1,0,4,0.4,0.4,0.1,1,0,49,62,79.0,3,42,0,0,0
Toma Bašić,88,CRO,RM,26,8,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,1,0,3,4,75.0,0,4,0,0,0
Elseid Hysaj,23,ALB,LB,28,90,0,0,0,0,0,0,0,0,70,7,1,0,0.0,0.0,0.0,1,0,46,58,79.3,3,27,1,1,0
Alessio Romagnoli,13,ITA,CB,28,90,0,0,0,0,0,0,0,0,51,1,1,1,0.0,0.0,0.0,0,0,39,44,88.6,1,28,0,0,0
Nicolò Casale,15,ITA,CB,24,90,0,0,0,0,0,0,0,0,43,1,1,1,0.0,0.0,0.0,0,0,37,39,94.9,2,31,0,0,0
Adam Marušić,77,MNE,RB,30,77,0,0,0,0,1,1,0,0,43,2,2,2,0.1,0.1,0.0,3,1,32,35,91.4,1,18,2,0,0
Manuel Lazzari,29,ITA,RB,29,13,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,5,0,1,0
Ivan Provedel,94,ITA,GK,28,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,26,31,83.9,0,18,0,0,0
