player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Francesco Caputo,19,ITA,FW,35,79,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,3,0,15,21,71.4,2,8,3,0,0
Mattia Destro,23,ITA,FW,32,11,0,0,0,0,1,1,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,0,0,0,0
Nicolò Cambiaghi,28,ITA,FW,22,64,0,0,0,0,2,1,0,0,30,0,1,0,0.1,0.1,0.1,2,0,20,25,80.0,4,22,3,1,0
Martin Satriano,9,URU,FW,22,26,0,0,0,0,1,0,0,0,8,0,0,0,0.2,0.2,0.0,0,0,4,4,100.0,0,5,0,1,0
Tommaso Baldanzi,35,ITA,AM,20,90,0,0,0,0,3,1,0,0,45,1,0,3,0.3,0.3,0.1,3,0,28,32,87.5,5,25,5,4,2
Filippo Bandinelli,25,ITA,LM,28,71,0,0,0,0,1,0,0,0,29,0,1,0,0.0,0.0,0.1,2,0,22,25,88.0,3,14,1,0,0
Emanuel Vignato,55,ITA,LM,22,19,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,9,13,69.2,0,7,1,0,0
Răzvan Marin,18,ROU,CM,26,90,0,0,0,0,0,0,0,0,66,1,0,0,0.0,0.0,0.4,5,0,47,58,81.0,3,37,2,3,1
Nicolas Haas,32,SUI,RM,27,64,0,0,0,0,1,0,0,0,25,2,0,0,0.1,0.1,0.0,1,0,12,18,66.7,1,12,0,0,0
Alberto Grassi,5,ITA,RM,28,26,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,14,17,82.4,1,11,0,1,0
Fabiano Parisi,65,ITA,LB,22,90,0,0,0,0,0,0,1,0,66,1,1,2,0.0,0.0,0.1,1,0,42,53,79.2,5,38,4,5,2
Sebastiano Luperto,33,ITA,CB,26,71,0,0,0,0,1,0,0,0,31,1,0,0,0.1,0.1,0.0,0,0,25,25,100.0,1,18,1,0,0
Lorenzo Tonelli,26,ITA,CB,33,19,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,4,0,0,0
Ardian Ismajli,34,ALB,CB,26,90,0,0,0,0,0,0,0,0,51,1,2,3,0.0,0.0,0.0,1,0,37,41,90.2,0,26,0,1,1
Tyronne Ebuehi,24,NGA,RB,27,90,0,0,0,0,1,0,0,0,50,1,0,1,0.0,0.0,0.2,3,0,36,42,85.7,4,26,1,2,2
Samuele Perisan,1,ITA,GK,25,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,29,37,78.4,0,19,0,0,0
