player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,36,63,0,1,0,0,3,0,0,0,29,0,0,0,0.2,0.2,0.6,4,1,12,21,57.1,0,7,0,0,0
Ante Rebić,12,CRO,FW,29,27,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,1,0,4,9,44.4,1,5,1,1,1
Rafael Leão,17,POR,AM,23,83,0,0,0,0,6,0,0,0,48,0,0,0,0.5,0.5,0.0,4,0,27,36,75.0,6,26,5,5,2
Divock Origi,27,BEL,AM,27,7,0,0,0,0,1,1,0,0,4,0,0,0,0.2,0.2,0.0,1,0,0,1,0.0,0,3,1,1,1
Brahim Díaz,10,ESP,AM,23,63,1,0,0,0,1,1,1,0,23,0,0,0,0.2,0.2,0.1,5,2,14,15,93.3,2,14,3,2,2
Charles De Ketelaere,90,BEL,AM,21,27,0,0,0,0,1,0,0,0,18,0,1,0,0.1,0.1,0.0,2,0,9,15,60.0,3,8,2,1,0
Tommaso Pobega,32,ITA,LM,23,57,0,0,0,0,1,0,0,0,26,3,1,1,0.0,0.0,0.0,3,0,8,17,47.1,0,7,0,2,1
Rade Krunić,33,BIH,LM,29,33,0,0,0,0,1,0,0,0,14,1,0,1,0.1,0.1,0.3,2,0,5,11,45.5,2,1,0,0,0
Ismaël Bennacer,4,ALG,CM,24,83,0,0,0,0,1,0,0,0,51,2,2,2,0.0,0.0,0.1,2,0,33,42,78.6,6,18,0,2,1
Aster Vranckx,40,BEL,CM,20,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0
Sandro Tonali,8,ITA,RM,22,90,0,0,0,0,0,0,1,0,32,2,1,1,0.0,0.0,0.1,4,0,17,24,70.8,3,13,5,0,0
Theo Hernández,19,FRA,LB,25,90,0,0,0,0,3,0,0,0,72,5,0,2,0.3,0.3,0.1,3,0,42,58,72.4,3,22,4,4,0
Fikayo Tomori,23,ENG,CB,24,90,1,0,0,0,1,1,0,0,39,3,0,4,0.6,0.6,0.0,0,0,23,28,82.1,3,15,0,0,0
Matteo Gabbia,46,ITA,CB,22,90,0,0,0,0,1,0,0,0,41,0,0,1,0.0,0.0,0.0,0,0,27,37,73.0,2,11,1,0,0
Pierre Kalulu,20,FRA,RB,22,90,0,0,0,0,1,0,0,0,65,0,3,1,0.1,0.1,0.4,2,0,45,55,81.8,6,20,4,0,0
Ciprian Tătărușanu,1,ROU,GK,36,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,17,27,63.0,0,17,0,0,0
