player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Valentín Castellanos,9,ARG,FW,24,75,0,0,0,0,2,1,0,0,23,0,1,1,0.2,0.2,0.0,1,0,10,14,71.4,1,17,1,5,2
Cristhian Stuani,7,URU,FW,36,15,1,0,1,1,0,0,0,0,3,0,0,0,0.8,0.0,0.0,0,0,1,1,100.0,0,0,0,1,0
Valery,11,ESP,LM,22,75,0,0,0,0,1,0,0,0,23,0,0,0,0.1,0.1,0.1,2,0,13,15,86.7,0,15,1,3,1
Toni Villa,12,ESP,LM,27,15,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0
Aleix García,14,ESP,CM,25,90,0,0,0,0,0,0,0,0,61,0,0,1,0.0,0.0,0.2,2,0,53,56,94.6,3,39,1,1,0
Yangel Herrera,21,VEN,CM,24,75,0,0,0,0,1,0,0,0,48,2,0,2,0.1,0.1,0.0,2,0,36,40,90.0,6,28,0,0,0
Reinier,19,BRA,CM,20,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,4,4,100.0,1,3,0,0,0
Yan Couto,20,BRA,RM,20,57,0,0,0,0,1,0,0,0,39,0,0,1,0.0,0.0,0.0,2,0,29,34,85.3,3,26,2,3,2
Rodrigo Riquelme,17,ESP,RM,22,33,0,0,0,0,1,0,0,0,10,0,0,0,0.2,0.2,0.0,1,0,5,6,83.3,1,6,1,0,0
Oriol Romeu,18,ESP,DM,31,90,0,0,0,0,0,0,0,0,65,4,0,2,0.0,0.0,0.0,0,0,50,55,90.9,3,31,0,0,0
Miguel Gutiérrez,3,ESP,LB,21,62,0,0,0,0,0,0,0,0,31,0,2,0,0.0,0.0,0.0,0,0,22,30,73.3,0,24,4,0,0
Javi,16,ESP,LB,24,28,0,0,0,0,0,0,0,0,23,1,1,0,0.0,0.0,0.0,0,0,13,18,72.2,2,7,0,0,0
David López,5,ESP,CB,33,90,0,0,0,0,0,0,1,0,70,1,0,5,0.0,0.0,0.0,0,0,56,60,93.3,2,45,1,0,0
Santiago Bueno,22,URU,CB,23,90,0,0,0,0,0,0,0,0,59,0,0,3,0.0,0.0,0.0,0,0,51,55,92.7,1,45,0,0,0
Arnau Martinez,4,ESP,RB,19,90,0,0,0,0,1,0,1,0,68,1,3,0,0.0,0.0,0.1,2,1,48,55,87.3,4,37,4,1,0
Paulo Gazzaniga,13,ARG,GK,30,90,0,0,0,0,0,0,1,0,48,0,0,0,0.0,0.0,0.0,0,0,33,44,75.0,0,28,0,0,0
