minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type
45+1,Casemiro,Real Madrid,0.05,,Off Target,11,Head,,Toni Kroos,Pass (Dead),,
54,Toni Kroos,Real Madrid,0.03,,Off Target,30,Right Foot,,Vinicius Júnior,Pass (Live),Toni Kroos,Pass (Live)
80,Rodrygo,Real Madrid,0.18,,Blocked,14,Left Foot,,,,,
