player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Andrea Pinamonti,9,ITA,FW,23,83,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,3,12,25.0,0,9,1,2,1
Agustín Álvarez Martínez,11,URU,FW,21,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Giorgos Kyriakopoulos,77,GRE,LW,26,83,0,0,0,0,1,0,0,0,31,1,0,1,0.0,0.0,0.0,4,0,16,22,72.7,3,21,2,4,2
Riccardo Marchizza,3,ITA,LB,24,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0
Domenico Berardi,10,ITA,RW,28,51,0,0,0,1,0,0,0,0,24,1,1,0,0.8,0.0,0.1,3,0,12,19,63.2,4,17,2,2,1
Grégoire Defrel,92,MTQ,RW,31,39,0,0,0,0,1,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,10,1,1,1
Kristian Thorstvedt,42,NOR,LM,23,68,0,0,0,0,1,1,0,0,26,0,0,0,0.1,0.1,0.0,1,0,12,21,57.1,4,17,5,0,0
Matheus Henrique,7,BRA,LM,24,22,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,6,1,2,1
Maxime Lopez,27,FRA,CM,24,90,0,0,0,0,0,0,1,0,60,3,1,0,0.0,0.0,0.0,1,0,40,51,78.4,4,40,0,2,1
Davide Frattesi,16,ITA,RM,22,68,0,0,0,0,2,1,1,0,17,0,0,0,0.1,0.1,0.0,1,0,9,10,90.0,1,8,1,0,0
Abdou Harroui,8,NED,RM,24,22,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Rogério,6,BRA,"LB,LW",24,90,0,0,0,0,0,0,0,0,40,1,1,3,0.0,0.0,0.0,1,0,20,30,66.7,3,15,2,2,2
Gian Marco Ferrari,13,ITA,CB,30,90,0,0,0,0,1,0,1,0,38,2,1,0,0.0,0.0,0.0,1,0,17,26,65.4,2,14,0,0,0
Martin Erlic,28,CRO,CB,24,90,0,0,0,0,0,0,0,0,45,0,1,2,0.0,0.0,0.0,1,0,23,31,74.2,0,19,0,0,0
Jeremy Toljan,22,GER,RB,28,90,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.1,2,0,23,31,74.2,1,12,4,0,0
Andrea Consigli,47,ITA,GK,35,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,22,31,71.0,0,15,0,0,0
