player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,35,72,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,0,0,4,11,36.4,0,11,0,0,0
Yacine Adli,7,FRA,FW,22,18,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,5,13,38.5,1,10,2,0,0
Rafael Leão,17,POR,LW,23,90,0,0,0,0,6,1,0,0,35,0,0,0,0.4,0.4,0.0,5,0,18,22,81.8,6,27,3,6,3
Alexis Saelemaekers,56,BEL,RW,23,56,0,0,0,0,0,0,1,0,33,0,0,1,0.0,0.0,0.0,1,0,22,27,81.5,4,27,3,3,2
Junior Messias,30,BRA,RW,31,34,0,0,0,0,0,0,0,0,24,1,0,0,0.0,0.0,0.1,2,0,11,20,55.0,3,14,2,4,3
Brahim Díaz,10,ESP,AM,23,56,0,0,0,0,1,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,9,16,56.3,4,9,2,0,0
Charles De Ketelaere,90,BEL,AM,21,34,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.2,1,0,3,6,50.0,1,10,1,2,1
Ismaël Bennacer,4,ALG,DM,24,90,0,0,0,0,0,0,0,0,87,4,1,0,0.0,0.0,0.0,3,0,60,77,77.9,5,58,1,2,2
Tommaso Pobega,32,ITA,DM,23,56,0,0,0,0,2,1,0,0,17,1,0,0,0.0,0.0,0.0,2,0,10,13,76.9,3,14,2,1,1
Sandro Tonali,8,ITA,DM,22,34,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,0,7,1,0,0
Theo Hernández,19,FRA,LB,24,90,0,0,0,0,1,0,1,0,51,0,1,3,0.0,0.0,0.0,1,0,30,37,81.1,4,32,2,4,1
Fikayo Tomori,23,ENG,CB,24,90,0,0,0,0,0,0,0,0,72,0,0,1,0.0,0.0,0.0,0,0,60,69,87.0,3,55,0,1,0
Simon Kjær,24,DEN,CB,33,78,0,0,0,0,0,0,0,0,61,0,1,1,0.0,0.0,0.0,0,0,51,57,89.5,6,48,0,0,0
Pierre Kalulu,20,FRA,CB,22,12,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,16,18,88.9,3,14,2,0,0
Alessandro Florenzi,25,ITA,RB,31,90,0,0,0,0,0,0,0,0,75,3,1,0,0.0,0.0,0.0,2,0,56,70,80.0,6,45,0,0,0
Mike Maignan,16,FRA,GK,27,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,1,0,32,37,86.5,0,26,0,0,0
