player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,36,67,1,0,0,1,2,2,0,0,23,0,0,0,1.9,1.1,0.0,1,0,7,12,58.3,0,9,0,0,0
Divock Origi,27,BEL,"LW,FW",28,23,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,0,3,0,0,0
Rafael Leão,17,POR,"LW,FW",23,83,0,1,0,0,1,0,0,0,27,0,1,0,0.1,0.1,0.8,3,2,10,18,55.6,2,21,5,6,4
Alexis Saelemaekers,56,BEL,LW,23,7,0,0,0,0,1,1,0,0,7,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,0,5,2,1,1
Brahim Díaz,10,ESP,RW,23,58,0,0,0,0,0,0,0,0,15,1,3,0,0.0,0.0,0.0,0,0,7,9,77.8,1,9,1,2,0
Junior Messias,30,BRA,RW,31,32,0,0,0,0,1,0,0,0,11,0,0,2,0.1,0.1,0.0,0,0,3,7,42.9,0,6,2,3,2
Ismaël Bennacer,4,ALG,AM,25,90,0,0,0,0,0,0,0,0,35,2,0,2,0.0,0.0,0.0,1,0,13,19,68.4,1,19,0,10,5
Sandro Tonali,8,ITA,DM,22,90,0,0,0,0,0,0,0,0,39,1,0,3,0.0,0.0,0.3,2,0,17,28,60.7,1,17,0,0,0
Rade Krunić,33,BIH,DM,29,90,0,0,0,0,0,0,0,0,32,3,1,5,0.0,0.0,0.0,0,0,19,20,95.0,0,15,0,0,0
Theo Hernández,19,FRA,LB,25,90,0,0,0,0,0,0,1,0,42,1,0,1,0.0,0.0,0.0,1,0,20,24,83.3,3,10,1,0,0
Fikayo Tomori,23,ENG,CB,25,90,0,0,0,0,0,0,0,0,35,0,1,3,0.0,0.0,0.0,1,0,19,22,86.4,0,12,0,0,0
Simon Kjær,24,DEN,CB,34,90,0,0,0,0,0,0,0,0,35,1,0,1,0.0,0.0,0.1,1,0,18,25,72.0,1,16,0,0,0
Davide Calabria,2,ITA,RB,26,90,0,0,0,0,0,0,0,0,41,8,6,1,0.0,0.0,0.0,0,0,11,21,52.4,0,9,0,0,0
Mike Maignan,16,FRA,GK,27,90,0,0,0,0,0,0,1,0,38,0,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,18,0,0,0
