player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Vinicius Júnior,20,BRA,FW,20,68,0,0,0,0,2,0,0,0,34,0,1,1,0.7,0.7,0.0,4,1,19,22,86.4,0,26,6,5,4
Rodrygo,25,BRA,"FW,AM",20,22,0,0,0,0,1,1,0,0,20,1,0,2,0.1,0.1,0.0,1,1,11,13,84.6,1,10,0,1,1
Karim Benzema,9,FRA,FW,33,90,1,0,0,0,4,2,0,0,58,1,0,0,1.0,1.0,0.1,5,0,42,47,89.4,5,32,4,3,3
Toni Kroos,8,GER,CM,31,90,0,0,0,0,1,0,1,0,100,1,4,1,0.0,0.0,0.0,2,0,85,91,93.4,7,59,2,5,4
Luka Modrić,10,CRO,CM,35,90,0,1,0,0,1,0,0,0,105,3,5,0,0.0,0.0,0.3,2,2,89,98,90.8,5,81,1,0,0
Federico Valverde,15,URU,CM,22,81,0,0,0,0,0,0,1,0,46,0,0,3,0.0,0.0,0.0,1,0,35,38,92.1,3,33,3,1,1
Marco Asensio,11,ESP,AM,25,9,1,0,0,0,1,1,0,0,12,0,0,0,0.1,0.1,0.0,1,0,10,10,100.0,1,9,0,1,0
Ferland Mendy,23,FRA,WB,25,90,0,0,0,0,1,1,0,0,47,0,0,0,0.0,0.0,0.6,3,0,37,42,88.1,3,33,3,1,1
Lucas Vázquez,17,ESP,WB,29,90,0,1,0,0,0,0,0,0,72,4,1,2,0.0,0.0,0.5,2,1,46,58,79.3,2,39,3,4,3
Nacho,6,ESP,CB,31,90,0,0,0,0,0,0,1,0,48,4,3,3,0.0,0.0,0.0,0,0,29,33,87.9,0,26,2,1,1
Sergio Ramos,4,ESP,CB,34,63,1,0,1,1,0,0,0,0,30,0,3,2,0.8,0.0,0.0,0,0,17,20,85.0,0,14,0,0,0
Éder Militão,3,BRA,CB,23,27,0,0,0,0,0,0,0,0,14,1,0,3,0.0,0.0,0.0,0,0,8,9,88.9,1,6,0,0,0
Raphaël Varane,5,FRA,CB,27,90,0,0,0,0,0,0,0,0,63,0,4,1,0.0,0.0,0.0,0,0,37,48,77.1,1,33,1,0,0
Thibaut Courtois,1,BEL,GK,28,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,0,0,30,51,58.8,0,34,0,0,0
