player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexis Sánchez,7,CHI,FW,33,62,0,1,0,0,0,0,2,1,32,3,0,1,0.0,0.0,0.1,3,1,17,21,81.0,5,19,0,3,1
Lautaro Martínez,10,ARG,FW,24,74,1,0,0,0,2,1,0,0,18,0,1,1,0.2,0.2,0.0,0,0,11,11,100.0,2,12,1,0,0
Joaquín Correa,19,ARG,FW,27,16,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
Hakan Çalhanoğlu,20,TUR,CM,28,82,0,0,0,0,2,1,0,0,58,1,0,0,0.2,0.2,0.1,2,1,40,53,75.5,6,34,1,0,0
Matías Vecino,8,URU,CM,30,8,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,2,2,0,0,0
Marcelo Brozović,77,CRO,CM,29,74,0,0,0,0,0,0,0,0,65,0,2,0,0.0,0.0,0.1,1,0,43,59,72.9,2,40,1,1,1
Roberto Gagliardini,5,ITA,CM,27,16,0,0,0,0,0,0,1,0,12,2,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,3,0,0,0
Arturo Vidal,22,CHI,CM,34,90,0,0,0,0,0,0,1,0,64,4,2,1,0.0,0.0,0.1,2,0,35,48,72.9,8,26,1,0,0
Ivan Perišić,14,CRO,WB,33,90,0,0,0,0,0,0,0,0,67,1,0,0,0.0,0.0,0.1,1,0,30,54,55.6,2,31,7,3,1
Denzel Dumfries,2,NED,WB,25,74,0,0,0,0,1,1,0,0,25,0,1,0,0.1,0.1,0.0,1,0,18,22,81.8,1,17,0,0,0
Matteo Darmian,36,ITA,WB,32,16,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,3,0,0,0
Alessandro Bastoni,95,ITA,CB,22,90,0,0,0,0,0,0,1,0,66,1,0,4,0.0,0.0,0.0,1,0,44,51,86.3,1,27,0,1,0
Stefan de Vrij,6,NED,CB,30,45,0,0,0,0,0,0,0,0,40,1,1,1,0.0,0.0,0.0,0,0,29,35,82.9,3,18,0,0,0
Danilo D'Ambrosio,33,ITA,CB,33,45,0,0,0,0,1,0,0,0,25,2,0,1,0.1,0.1,0.0,0,0,15,19,78.9,0,15,0,0,0
Milan Škriniar,37,SVK,CB,27,90,0,0,0,0,0,0,0,0,56,1,0,2,0.0,0.0,0.0,1,0,37,43,86.0,3,29,0,0,0
Samir Handanović,1,SVN,GK,37,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,28,32,87.5,0,24,0,0,0
