player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Romelu Lukaku,90,BEL,FW,29,78,0,0,0,0,1,0,0,0,23,0,0,0,0.2,0.2,0.3,2,0,12,17,70.6,4,14,0,0,0
Edin Džeko,9,BIH,FW,37,12,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,1,0,0,4,0.0,0,2,0,1,0
Lautaro Martínez,10,ARG,FW,25,90,0,0,0,0,1,0,0,0,31,2,1,3,0.0,0.0,0.0,1,0,10,16,62.5,1,13,0,0,0
Hakan Çalhanoğlu,20,TUR,"CM,LM",29,90,0,0,0,0,4,1,0,0,95,1,0,1,0.2,0.2,0.0,5,0,60,81,74.1,8,71,6,4,1
Marcelo Brozović,77,CRO,CM,30,90,0,0,0,0,2,0,0,0,99,2,0,1,0.1,0.1,0.1,4,0,82,92,89.1,8,74,4,1,1
Nicolò Barella,23,ITA,CM,26,62,0,0,0,0,4,2,1,0,73,1,1,0,0.4,0.4,0.4,5,0,50,61,82.0,12,52,5,0,0
Henrikh Mkhitaryan,22,ARM,"CM,RM",34,28,0,0,0,0,2,0,0,0,33,0,0,1,0.0,0.0,0.0,2,0,26,27,96.3,2,25,0,2,0
Federico Dimarco,32,ITA,WB,25,62,0,0,0,0,1,0,0,0,46,0,1,1,0.0,0.0,0.0,3,0,34,41,82.9,4,33,0,0,0
Danilo D'Ambrosio,33,ITA,"WB,LB",34,27,0,0,0,0,0,0,1,1,24,1,1,0,0.0,0.0,0.1,1,0,18,21,85.7,1,17,0,0,0
Denzel Dumfries,2,NED,WB,26,82,0,0,0,0,0,0,0,0,50,1,0,2,0.0,0.0,0.0,2,0,31,43,72.1,2,27,1,2,1
Raoul Bellanova,12,ITA,RB,22,8,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,8,0,1,1
Francesco Acerbi,15,ITA,CB,35,90,0,0,0,0,1,0,0,0,93,0,1,0,0.1,0.1,0.0,2,0,80,89,89.9,5,71,4,1,1
Stefan de Vrij,6,NED,CB,31,90,0,0,0,0,0,0,0,0,65,3,0,1,0.0,0.0,0.0,1,0,52,55,94.5,3,39,0,0,0
Matteo Darmian,36,ITA,CB,33,78,0,0,0,0,0,0,0,0,91,2,0,1,0.0,0.0,0.0,1,0,76,83,91.6,6,71,0,0,0
Joaquín Correa,11,ARG,"AM,CB",28,12,0,0,0,0,1,0,0,0,3,1,0,0,0.1,0.1,0.0,1,0,1,1,100.0,0,0,0,0,0
André Onana,24,CMR,GK,26,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.1,1,0,41,44,93.2,0,38,0,0,0
