player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Umar Sadiq,9,NGA,FW,25,70,0,0,0,0,2,1,1,0,27,0,0,1,0.1,0.1,0.0,1,0,7,10,70.0,1,16,1,3,1
Dyego Sousa,11,POR,FW,32,20,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,0,0
Largie Ramazani,7,BEL,FW,21,70,1,0,0,0,2,2,0,0,25,0,1,1,0.2,0.2,0.0,1,0,11,16,68.8,1,13,5,1,0
José Carlos Lazo,16,ESP,"LM,FW",26,20,0,0,0,0,2,1,0,0,8,0,0,0,0.1,0.1,0.0,3,0,3,4,75.0,0,7,0,1,1
Samu Costa,23,POR,CM,21,90,0,0,0,0,1,0,0,0,58,1,1,1,0.0,0.0,0.0,3,0,39,48,81.3,1,35,1,0,0
Íñigo Eguaras,4,ESP,CM,30,80,0,1,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.2,2,1,36,41,87.8,4,18,0,2,2
Francisco Portillo,8,ESP,AM,32,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,2,7,0,0,0
Lucas Robertone,5,ARG,CM,25,56,0,0,0,0,0,0,0,0,31,1,1,1,0.0,0.0,0.0,0,0,17,24,70.8,0,14,1,1,1
Curro,10,ESP,"CM,RM",26,34,0,0,0,0,1,1,1,0,25,2,0,0,0.1,0.1,0.2,2,0,16,20,80.0,1,11,1,0,0
Sergio Akieme,15,ESP,LB,24,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,2,1,25,31,80.6,3,18,2,0,0
Srđan Babić,22,SRB,CB,26,90,0,0,0,0,0,0,0,0,39,0,0,2,0.0,0.0,0.0,2,0,35,36,97.2,2,19,1,0,0
Rodrigo Ely,19,BRA,CB,28,90,0,0,0,0,1,1,0,0,34,1,3,3,0.0,0.0,0.0,0,0,12,16,75.0,0,10,1,0,0
Kaiky,2,BRA,CB,18,80,0,0,0,0,0,0,0,0,31,2,0,6,0.0,0.0,0.0,0,0,14,16,87.5,0,8,1,0,0
Arnau Puigmal,18,ESP,AM,21,10,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,1,0,2,4,50.0,1,2,1,0,0
Juan Brandáriz,21,ESP,RB,23,90,0,0,0,0,1,0,0,0,49,3,3,3,0.2,0.2,0.0,0,0,27,33,81.8,3,18,2,1,1
Fernando,13,ESP,GK,32,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,0,14,0,0,0
