player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,36,68,0,1,0,0,1,0,0,0,20,1,0,0,0.1,0.1,0.4,3,1,11,16,68.8,0,12,1,1,1
Ante Rebić,12,CRO,FW,29,22,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,2,8,3,3,3
Rafael Leão,17,POR,LW,23,10,0,0,0,0,1,1,0,0,7,0,0,0,0.2,0.2,0.0,1,0,4,5,80.0,1,5,1,2,1
Alexis Saelemaekers,56,BEL,LW,23,80,0,0,0,0,1,0,0,0,49,0,4,1,0.0,0.0,0.0,3,0,32,34,94.1,5,40,3,7,1
Junior Messias,30,BRA,RW,31,90,0,0,0,0,1,0,0,0,45,2,1,1,0.1,0.1,0.0,0,0,23,28,82.1,3,32,4,8,5
Ismaël Bennacer,4,ALG,AM,25,90,1,0,0,0,3,1,0,0,55,1,1,1,0.3,0.3,0.0,2,1,37,46,80.4,4,40,1,3,2
Rade Krunić,33,BIH,DM,29,90,0,0,0,0,0,0,0,0,84,1,2,2,0.0,0.0,0.0,2,0,72,77,93.5,4,64,1,2,2
Sandro Tonali,8,ITA,DM,22,90,0,0,0,0,0,0,0,0,59,3,1,3,0.0,0.0,0.1,1,0,35,48,72.9,4,34,2,1,0
Theo Hernández,19,FRA,LB,25,79,1,0,0,0,2,1,0,0,77,1,2,0,0.1,0.1,0.1,3,1,59,67,88.1,8,59,2,2,1
Fodé Ballo-Touré,5,SEN,LB,26,11,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,1,0
Fikayo Tomori,23,ENG,CB,25,90,0,0,0,0,0,0,0,0,97,0,0,3,0.0,0.0,0.0,1,0,84,90,93.3,1,81,1,0,0
Simon Kjær,24,DEN,CB,34,45,0,0,0,0,0,0,0,0,44,1,0,1,0.0,0.0,0.0,0,0,34,39,87.2,2,33,0,0,0
Malick Thiaw,28,GER,CB,21,45,0,0,0,0,1,0,1,0,33,2,1,0,0.1,0.1,0.0,0,0,27,29,93.1,0,30,0,0,0
Davide Calabria,2,ITA,RB,26,45,0,0,0,0,0,0,1,0,33,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,2,23,0,1,0
Pierre Kalulu,20,FRA,RB,22,45,0,0,0,0,0,0,0,0,29,2,0,0,0.0,0.0,0.0,1,0,20,25,80.0,2,19,0,2,2
Mike Maignan,16,FRA,GK,27,90,0,1,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,1,1,47,55,85.5,0,48,0,0,0
