player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joaquín Correa,11,ARG,FW,28,73,0,0,0,0,1,0,0,0,25,1,2,1,0.0,0.0,0.0,2,0,15,17,88.2,1,22,1,3,2
Federico Dimarco,32,ITA,"WB,CM",25,17,0,1,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.4,2,2,7,9,77.8,1,4,1,0,0
Romelu Lukaku,90,BEL,FW,30,90,1,0,0,0,3,1,0,0,24,0,0,0,0.5,0.5,0.0,1,0,13,17,76.5,0,14,1,2,0
Roberto Gagliardini,5,ITA,CM,29,40,0,0,0,0,0,0,2,1,17,0,1,3,0.0,0.0,0.0,0,0,11,11,100.0,1,6,0,0,0
Kristjan Asllani,14,ALB,CM,21,90,0,0,0,0,0,0,0,0,55,2,1,1,0.0,0.0,0.0,0,0,42,47,89.4,1,34,0,1,1
Nicolò Barella,23,ITA,CM,26,57,0,0,0,0,0,0,0,0,31,3,0,1,0.0,0.0,0.0,1,0,21,25,84.0,3,18,0,3,2
Marcelo Brozović,77,CRO,CM,30,33,0,0,0,0,0,0,0,0,19,2,3,0,0.0,0.0,0.0,1,0,11,12,91.7,1,11,0,2,1
Robin Gosens,8,GER,WB,28,79,0,0,0,0,0,0,0,0,24,2,1,1,0.0,0.0,0.1,1,0,17,19,89.5,0,11,0,0,0
Lautaro Martínez,10,ARG,CM,25,11,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0
Raoul Bellanova,12,ITA,WB,23,73,0,0,0,0,0,0,0,0,23,3,1,0,0.0,0.0,0.0,0,0,9,17,52.9,0,15,1,1,0
Denzel Dumfries,2,NED,WB,27,17,0,0,0,0,1,0,0,0,8,2,0,0,0.1,0.1,0.0,0,0,1,3,33.3,0,4,1,0,0
Alessandro Bastoni,95,ITA,CB,24,57,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,30,39,76.9,1,25,0,0,0
Francesco Acerbi,15,ITA,CB,35,33,0,0,0,0,0,0,0,0,18,2,1,1,0.0,0.0,0.0,0,0,8,12,66.7,0,7,0,0,0
Stefan de Vrij,6,NED,CB,31,90,0,0,0,0,0,0,0,0,53,1,1,1,0.0,0.0,0.0,0,0,35,43,81.4,0,22,0,0,0
Danilo D'Ambrosio,33,ITA,CB,34,90,0,0,0,0,0,0,0,0,56,2,1,1,0.0,0.0,0.0,1,0,42,50,84.0,1,41,0,1,0
André Onana,24,CMR,GK,27,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,36,47,76.6,0,31,0,0,0
