minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type
12,Andre-Frank Zambo Anguissa,Napoli,0.07,,Off Target,14,Right Foot,,Piotr Zieliński,Pass (Dead),Victor Osimhen,Fouled
17,Andre-Frank Zambo Anguissa,Napoli,0.05,,Off Target,19,Left Foot,Volley,,,,
23,Victor Osimhen,Napoli,0.04,0.03,Saved,13,Head,,Elif Elmas,Pass (Live),Khvicha Kvaratskhelia,Pass (Live)
26,Elif Elmas,Napoli,0.03,,Off Target,19,Left Foot,,Piotr Zieliński,Pass (Live),Andre-Frank Zambo Anguissa,Pass (Live)
33,Giovanni Di Lorenzo,Napoli,0.12,,Blocked,4,Head,Deflected,Piotr Zieliński,Pass (Dead),,
33,Victor Osimhen,Napoli,0.15,,Off Target,10,Right Foot,Volley,Giovanni Di Lorenzo,Shot,,
41,Piotr Zieliński,Napoli,0.04,,Off Target,32,Right Foot,Free kick,Andre-Frank Zambo Anguissa,Fouled,Giovanni Di Lorenzo,Interception
43,Victor Osimhen,Napoli,0.04,,Blocked,33,Right Foot,Free kick,Khvicha Kvaratskhelia,Pass (Live),Piotr Zieliński,Pass (Dead)
43,Andre-Frank Zambo Anguissa,Napoli,0.06,,Blocked,17,Right Foot,,Khvicha Kvaratskhelia,Pass (Live),Andre-Frank Zambo Anguissa,Pass (Live)
48,Giovanni Di Lorenzo,Napoli,0.04,0.20,Saved,12,Right Foot,,Piotr Zieliński,Pass (Dead),Elif Elmas,Pass (Live)
48,Andre-Frank Zambo Anguissa,Napoli,0.01,,Off Target,23,Right Foot,Volley,Giovanni Di Lorenzo,Shot,,
51,Piotr Zieliński,Napoli,0.09,,Blocked,22,Right Foot,Free kick,Victor Osimhen,Fouled,Piotr Zieliński,Pass (Live)
59,Piotr Zieliński,Napoli,0.07,,Off Target,28,Left Foot,,Piotr Zieliński,Pass (Live),Khvicha Kvaratskhelia,Pass (Live)
66,Khvicha Kvaratskhelia,Napoli,0.06,0.64,Saved,18,Right Foot,,Piotr Zieliński,Pass (Live),Andre-Frank Zambo Anguissa,Pass (Live)
67,Andre-Frank Zambo Anguissa,Napoli,0.10,0.31,Goal,16,Right Foot,Volley,Piotr Zieliński,Pass (Live),Elif Elmas,Pass (Live)
70,Giacomo Raspadori,Napoli,0.03,0.08,Saved,23,Left Foot,,Giovanni Di Lorenzo,Pass (Live),Giacomo Raspadori,Pass (Live)
71,Khvicha Kvaratskhelia,Napoli,0.05,0.27,Saved,20,Right Foot,,,,,
81,Giacomo Raspadori,Napoli,0.03,,Blocked,19,Right Foot,,Giovanni Di Lorenzo,Pass (Live),Juan Jesus,Pass (Live)
85,Giovanni Di Lorenzo,Napoli,0.04,0.52,Goal,26,Left Foot,,Andre-Frank Zambo Anguissa,Pass (Live),Stanislav Lobotka,Pass (Live)
90+3,Matteo Politano,Napoli,0.04,0.28,Saved,19,Left Foot,,Giovanni Di Lorenzo,Pass (Live),Giovanni Di Lorenzo,Tackle
90+3,Giovanni Simeone,Napoli,0.14,,Off Target,14,Right Foot,Volley,Matteo Politano,Shot,,
90+4,Gianluca Gaetano,Napoli,0.40,0.58,Goal,16,Right Foot,,Giovanni Simeone,Pass (Live),Gianluca Gaetano,Pass (Live)
