player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Edin Džeko,9,BIH,FW,36,90,1,1,0,0,4,1,0,0,32,0,0,2,1.0,1.0,0.5,5,3,14,23,60.9,5,14,3,0,0
Lautaro Martínez,10,ARG,FW,25,60,1,0,0,0,1,1,1,0,25,0,2,0,0.0,0.0,0.2,3,1,10,15,66.7,2,16,3,1,0
Marcelo Brozović,77,CRO,CM,29,30,0,0,0,0,0,0,0,0,59,1,0,0,0.0,0.0,0.0,1,1,54,58,93.1,4,48,0,0,0
Henrikh Mkhitaryan,22,ARM,"CM,FW",33,90,0,0,0,0,0,0,0,0,54,0,0,1,0.0,0.0,0.0,4,1,38,45,84.4,5,34,2,3,0
Hakan Çalhanoğlu,20,TUR,CM,28,73,1,1,1,1,1,0,0,0,58,3,0,3,0.8,0.0,0.0,1,1,36,45,80.0,1,26,0,0,0
Kristjan Asllani,14,ALB,CM,20,17,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.0,0,0,20,22,90.9,1,19,1,0,0
Nicolò Barella,23,ITA,CM,25,73,0,1,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,2,1,28,35,80.0,4,24,1,0,0
Roberto Gagliardini,5,ITA,CM,28,17,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,14,15,93.3,2,13,1,0,0
Federico Dimarco,32,ITA,WB,24,60,2,0,0,0,2,2,0,0,45,0,0,2,0.1,0.1,0.1,3,2,26,36,72.2,3,14,1,2,1
Robin Gosens,8,GER,WB,28,30,1,0,0,0,1,1,0,0,20,1,1,0,0.5,0.5,0.2,1,0,12,16,75.0,0,12,2,0,0
Denzel Dumfries,2,NED,WB,26,60,0,0,0,0,1,1,0,0,36,0,1,0,0.1,0.1,0.7,3,1,24,29,82.8,3,19,2,0,0
Raoul Bellanova,12,ITA,WB,22,30,0,0,0,0,1,0,0,0,24,1,1,0,0.2,0.2,0.0,0,0,18,19,94.7,0,18,1,1,0
Alessandro Bastoni,95,ITA,CB,23,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,45,52,86.5,3,38,0,0,0
Francesco Acerbi,15,ITA,CB,34,90,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0.0,0.0,0,0,65,71,91.5,3,47,0,0,0
Milan Škriniar,37,SVK,CB,27,90,0,0,0,0,0,0,0,0,68,2,0,0,0.0,0.0,0.0,0,0,61,65,93.8,3,49,2,0,0
André Onana,24,CMR,GK,26,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,26,30,86.7,0,23,0,0,0
