player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Cyriel Dessers,90,NGA,FW,27,66,0,0,0,0,3,2,1,0,16,0,0,0,0.5,0.5,0.1,1,0,6,9,66.7,1,9,1,1,0
Samuel Di Carmine,11,ITA,FW,33,24,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,0,0,5,6,83.3,0,5,1,1,1
David Okereke,77,NGA,FW,25,90,1,0,0,0,2,1,0,0,31,0,1,2,0.1,0.1,0.3,1,0,14,22,63.6,2,15,1,2,1
Santiago Ascacíbar,8,ARG,AM,25,45,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,22,30,73.3,2,19,0,0,0
Luca Zanimacchia,98,ITA,AM,24,45,0,0,0,0,3,0,0,0,37,1,0,1,0.3,0.3,0.1,3,0,18,28,64.3,1,18,0,1,0
Gonzalo Escalante,32,ARG,CM,29,90,0,1,0,0,0,0,0,0,60,3,1,0,0.0,0.0,0.1,3,0,44,53,83.0,7,41,2,0,0
Charles Pickel,6,SUI,CM,25,90,0,0,0,0,1,1,0,0,56,1,2,0,0.1,0.1,0.0,2,0,40,49,81.6,8,25,1,0,0
Giacomo Quagliata,33,ITA,WB,22,66,0,0,0,0,0,0,0,0,25,1,0,1,0.0,0.0,0.0,1,0,10,15,66.7,2,8,0,2,0
Emanuele Valeri,3,ITA,WB,23,24,0,0,0,0,0,0,0,0,9,0,1,0,0.0,0.0,0.1,1,0,4,4,100.0,1,3,1,0,0
Paolo Ghiglione,18,ITA,WB,25,90,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.0,2,1,23,42,54.8,2,19,0,1,0
Luka Lochoshvili,44,GEO,CB,24,66,0,0,0,0,0,0,0,0,45,1,2,0,0.0,0.0,0.0,0,0,35,41,85.4,7,28,0,1,1
Johan Vásquez,5,MEX,CB,23,24,0,0,0,0,0,0,1,0,13,0,0,1,0.0,0.0,0.0,0,0,9,11,81.8,0,6,2,0,0
Matteo Bianchetti,15,ITA,CB,29,90,0,0,0,0,0,0,0,0,65,4,0,4,0.0,0.0,0.0,0,0,47,51,92.2,1,34,0,0,0
Emanuel Aiwum,4,AUT,CB,21,80,0,0,0,0,1,0,1,0,59,4,2,0,0.1,0.1,0.2,1,0,40,48,83.3,7,39,4,0,0
Michele Castagnetti,19,ITA,CB,32,10,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,1,10,11,90.9,3,4,0,0,0
Ionuț Radu,97,ROU,GK,25,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,26,31,83.9,0,13,0,0,0
