player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joaquín Correa,11,ARG,FW,28,54,1,0,0,0,2,1,0,0,20,1,0,0,1.1,1.1,0.0,3,1,9,12,75.0,1,10,1,1,0
Lautaro Martínez,10,ARG,FW,25,36,1,0,0,0,2,1,0,0,23,2,0,1,0.3,0.3,0.1,1,0,11,15,73.3,1,12,0,0,0
Edin Džeko,9,BIH,FW,36,90,0,0,0,0,6,2,0,0,42,0,0,0,0.6,0.6,0.0,6,2,21,28,75.0,2,21,2,7,2
Hakan Çalhanoğlu,20,TUR,CM,28,90,0,1,0,0,1,0,0,0,68,1,1,2,0.0,0.0,0.5,7,1,47,58,81.0,6,45,3,1,0
Marcelo Brozović,77,CRO,CM,29,71,0,0,0,0,1,1,0,0,49,0,3,2,0.1,0.1,0.0,0,0,35,39,89.7,3,28,1,1,1
Kristjan Asllani,14,ALB,CM,20,19,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,0,11,1,2,0
Nicolò Barella,23,ITA,CM,25,90,1,1,0,0,1,1,0,0,60,1,0,1,0.1,0.1,0.5,6,1,45,51,88.2,9,43,1,2,0
Matteo Darmian,36,ITA,WB,32,78,0,0,0,0,0,0,0,0,41,3,0,0,0.0,0.0,0.0,1,0,33,37,89.2,3,23,0,1,0
Robin Gosens,8,GER,WB,28,12,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
Denzel Dumfries,2,NED,WB,26,78,0,0,0,0,1,1,0,0,42,1,1,1,0.1,0.1,0.2,2,0,24,30,80.0,3,19,3,2,1
Raoul Bellanova,12,ITA,WB,22,12,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,1,0,10,12,83.3,0,8,0,0,0
Federico Dimarco,32,ITA,CB,24,71,0,0,0,0,2,0,0,0,79,1,2,0,0.1,0.1,0.0,5,0,54,67,80.6,5,47,1,1,0
Danilo D'Ambrosio,33,ITA,CB,33,19,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,7,8,87.5,0,6,0,0,0
Stefan de Vrij,6,NED,CB,30,90,0,0,0,0,2,0,0,0,50,0,3,0,0.1,0.1,0.0,1,0,36,40,90.0,2,24,1,0,0
Milan Škriniar,37,SVK,CB,27,90,0,0,0,0,0,0,0,0,52,0,1,2,0.0,0.0,0.0,0,0,35,42,83.3,2,31,0,0,0
Samir Handanović,1,SVN,GK,38,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,1,0,48,52,92.3,0,30,0,0,0
