player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Enes Ünal,10,TUR,FW,25,85,0,0,0,0,2,1,0,0,31,0,0,0,0.0,0.0,0.0,1,0,12,23,52.2,2,18,2,2,0
Latasa,14,ESP,FW,21,5,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,3,0,0,0
Borja Mayoral,19,ESP,FW,25,65,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,1,0,16,20,80.0,0,15,0,2,0
Munir El Haddadi,17,MAR,FW,27,25,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,6,0,0,0
Carles Aleñá,11,ESP,CM,24,65,0,0,0,0,3,1,0,0,47,1,0,0,0.1,0.1,0.1,4,0,25,37,67.6,4,19,1,0,0
Portu,9,ESP,CM,30,25,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,1,0,5,7,71.4,1,6,0,0,0
Luis Milla,5,ESP,CM,28,90,0,0,0,0,1,0,0,0,57,2,1,1,0.0,0.0,0.0,1,0,44,51,86.3,5,28,0,0,0
Ángel Algobia,16,ESP,CM,23,82,0,0,0,0,0,0,0,0,56,5,0,1,0.0,0.0,0.1,2,0,38,46,82.6,4,20,0,0,0
Jaime Seoane,8,ESP,CM,25,8,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,2,0,0,0
Fabrizio Angileri,3,ARG,LB,28,82,0,0,0,0,1,0,0,0,32,0,1,2,0.1,0.1,0.0,0,0,16,25,64.0,2,11,1,0,0
Jordan Amavi,12,FRA,LB,28,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,1,0,0
Domingos Duarte,6,POR,CB,27,90,0,0,0,0,1,0,0,0,46,0,0,2,0.0,0.0,0.0,0,0,35,38,92.1,0,24,0,0,0
Stefan Mitrović,23,SRB,CB,32,90,0,0,0,0,0,0,0,0,43,0,1,1,0.0,0.0,0.0,0,0,30,36,83.3,3,20,0,0,0
Djené,2,TOG,CB,30,90,0,0,0,0,0,0,0,0,32,0,1,0,0.0,0.0,0.0,0,0,22,30,73.3,0,16,0,0,0
Damián Suárez,22,URU,RB,34,90,0,0,0,0,0,0,0,0,66,1,2,2,0.0,0.0,0.0,2,0,33,52,63.5,3,15,2,2,0
David Soria,13,ESP,GK,29,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,17,34,50.0,0,14,0,0,0
