player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Rodrygo,21,BRA,FW,21,88,0,0,0,0,5,1,0,0,53,0,0,0,0.5,0.5,0.2,4,0,35,38,92.1,2,40,5,6,2
Mariano,24,DOM,FW,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,0,0,0
Vinicius Júnior,20,BRA,LW,22,90,0,0,0,0,1,0,0,0,55,2,0,0,0.0,0.0,0.2,4,0,37,43,86.0,2,37,2,11,6
Federico Valverde,15,URU,"RW,RM",24,90,0,0,0,0,3,1,0,0,78,0,0,1,0.2,0.2,0.2,4,0,57,67,85.1,3,48,3,2,1
Eduardo Camavinga,12,FRA,LM,19,82,0,0,0,0,1,0,0,0,64,1,0,0,0.0,0.0,0.0,1,0,52,57,91.2,5,45,5,1,0
Marco Asensio,11,ESP,RW,26,8,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,7,7,100.0,1,7,2,1,1
Aurélien Tchouaméni,18,FRA,CM,22,90,0,0,0,0,3,1,0,0,91,2,3,1,0.1,0.1,0.0,2,0,75,81,92.6,4,53,1,0,0
Luka Modrić,10,CRO,"RM,LM",37,90,0,1,0,0,3,0,0,0,110,0,0,1,0.3,0.3,0.2,5,1,86,101,85.1,10,65,1,2,1
David Alaba,4,AUT,LB,30,90,0,0,0,0,0,0,0,0,94,2,0,1,0.0,0.0,0.1,5,0,69,85,81.2,7,53,2,0,0
Antonio Rüdiger,22,GER,CB,29,90,0,0,0,0,0,0,0,0,96,1,1,1,0.0,0.0,0.0,1,0,81,89,91.0,0,64,0,0,0
Éder Militão,3,BRA,CB,24,82,1,0,0,0,1,1,0,0,82,2,2,2,0.2,0.2,0.1,1,0,63,70,90.0,0,53,1,2,2
Nacho,6,ESP,CB,32,8,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,0,0
Dani Carvajal,2,ESP,RB,30,90,0,0,0,0,1,0,0,0,116,2,1,5,0.0,0.0,0.0,4,0,91,99,91.9,3,62,0,0,0
Andriy Lunin,13,UKR,GK,23,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,33,35,94.3,0,24,0,0,0
