player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Duván Zapata,91,COL,FW,31,67,0,0,0,0,4,0,0,0,21,1,0,0,0.2,0.2,0.0,2,1,9,13,69.2,1,10,2,1,0
Rasmus Højlund,17,DEN,FW,19,23,0,0,0,0,2,0,0,0,9,0,0,0,0.2,0.2,0.0,0,0,3,5,60.0,0,10,0,0,0
Ademola Lookman,11,NGA,LW,25,90,1,0,1,1,1,0,0,0,40,1,0,0,0.8,0.0,0.1,8,1,27,33,81.8,4,32,5,3,2
Teun Koopmeiners,7,NED,"DM,RW",24,90,0,0,0,0,3,2,0,0,52,0,0,2,0.3,0.3,0.1,6,1,25,42,59.5,1,25,0,0,0
Mario Pašalić,88,CRO,AM,27,82,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.2,2,0,20,27,74.1,4,19,1,0,0
Jeremie Boga,10,CIV,AM,25,8,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,2,3,0,0,0
Giorgio Scalvini,42,ITA,DM,18,45,0,0,0,0,0,0,0,0,24,1,1,1,0.0,0.0,0.0,2,0,17,23,73.9,3,14,1,0,0
Ruslan Malinovskyi,18,UKR,RW,29,45,0,0,0,0,4,2,0,0,25,1,0,1,0.1,0.1,0.0,3,0,10,15,66.7,2,19,0,1,1
Éderson,13,BRA,DM,23,90,0,0,0,0,0,0,0,0,49,4,3,2,0.0,0.0,0.0,0,0,31,33,93.9,3,32,1,2,1
Joakim Mæhle,3,DEN,LB,25,90,0,0,0,0,1,0,0,0,76,2,0,0,0.0,0.0,0.2,5,0,56,68,82.4,8,39,2,1,1
José Luis Palomino,6,ARG,CB,32,90,1,0,0,0,2,2,0,0,68,4,2,0,0.1,0.1,0.2,1,0,43,56,76.8,4,35,0,0,0
Merih Demiral,28,TUR,CB,24,67,0,0,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.0,0,0,27,29,93.1,0,19,0,0,0
Caleb Okoli,5,ITA,CB,21,23,0,0,0,0,0,0,0,0,21,0,1,0,0.0,0.0,0.0,0,0,12,16,75.0,2,7,0,0,0
Hans Hateboer,33,NED,RB,28,90,0,0,0,0,0,0,0,0,61,0,0,2,0.0,0.0,0.0,3,0,39,55,70.9,3,25,0,1,1
Juan Musso,1,ARG,GK,28,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,26,33,78.8,0,18,0,0,0
