player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Divock Origi,27,BEL,FW,27,59,0,0,0,0,2,1,0,0,18,0,0,0,0.3,0.3,0.0,1,0,9,13,69.2,0,12,2,1,0
Rafael Leão,17,POR,AM,23,31,0,0,0,0,0,0,1,0,17,1,0,0,0.0,0.0,0.0,0,0,5,10,50.0,1,16,2,4,1
Ante Rebić,12,CRO,FW,29,81,0,0,0,0,3,0,0,0,49,2,0,0,0.2,0.2,0.3,3,0,23,40,57.5,3,24,4,2,1
Marko Lazetić,22,SRB,FW,18,9,0,0,0,0,1,0,1,0,4,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,2,0,0,0
Brahim Díaz,10,ESP,AM,23,73,0,0,0,0,2,1,0,0,44,0,0,1,0.1,0.1,0.0,3,0,29,36,80.6,6,31,4,4,3
Charles De Ketelaere,90,BEL,AM,21,17,0,0,0,0,0,0,1,0,9,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,1,4,0,0,0
Sandro Tonali,8,ITA,CM,22,81,0,0,0,0,2,1,0,0,60,2,0,0,0.1,0.1,0.2,3,0,37,55,67.3,6,29,1,0,0
Rade Krunić,33,BIH,CM,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
Ismaël Bennacer,4,ALG,CM,24,90,0,0,0,0,0,0,0,0,112,2,1,0,0.0,0.0,0.1,9,0,92,102,90.2,19,68,3,2,1
Fodé Ballo-Touré,5,SEN,WB,25,90,0,0,0,0,0,0,0,0,68,3,1,1,0.0,0.0,0.0,1,0,53,57,93.0,7,29,4,2,0
Junior Messias,30,BRA,WB,31,90,0,0,0,0,3,1,0,0,58,1,2,1,0.1,0.1,0.1,7,0,35,48,72.9,1,36,4,5,2
Fikayo Tomori,23,ENG,CB,24,90,0,0,0,0,1,0,0,0,123,3,2,2,0.0,0.0,0.0,1,0,99,106,93.4,11,73,6,0,0
Simon Kjær,24,DEN,CB,33,90,0,0,0,0,0,0,0,0,81,1,1,1,0.0,0.0,0.0,1,0,69,74,93.2,6,54,0,0,0
Malick Thiaw,28,GER,CB,21,59,0,0,0,0,1,1,0,0,71,1,1,0,0.1,0.1,0.0,1,0,58,65,89.2,6,48,0,0,0
Pierre Kalulu,20,FRA,CB,22,31,0,0,0,0,1,0,0,0,36,0,1,1,0.0,0.0,0.0,0,0,27,33,81.8,3,20,3,0,0
Ciprian Tătărușanu,1,ROU,GK,36,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,30,33,90.9,0,19,0,0,0
