player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Francesco Caputo,19,ITA,FW,35,89,0,0,0,0,3,1,0,0,33,1,0,1,0.3,0.3,0.1,1,0,17,26,65.4,0,17,1,0,0
Sebastian Walukiewicz,4,POL,CB,22,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Nicolò Cambiaghi,28,ITA,FW,22,63,0,0,0,0,2,2,0,0,38,2,0,1,0.2,0.2,0.0,2,0,18,25,72.0,4,29,4,3,0
Tommaso Baldanzi,35,ITA,FW,19,27,1,0,0,0,1,1,0,0,23,0,0,1,0.1,0.1,0.0,1,1,18,19,94.7,4,13,3,1,0
Nedim Bajrami,10,ALB,AM,23,72,0,1,0,0,2,2,0,0,48,2,0,0,0.1,0.1,0.1,4,1,30,39,76.9,2,27,2,1,0
Jacopo Fazzini,21,ITA,"AM,CM",19,18,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,4,0,1,0
Filippo Bandinelli,25,ITA,"LM,CM",27,90,0,0,0,0,1,0,0,0,52,2,0,0,0.0,0.0,0.2,6,0,40,46,87.0,5,27,3,2,1
Liam Henderson,8,SCO,CM,26,72,0,0,0,0,2,1,1,0,68,1,0,0,0.1,0.1,0.0,1,0,61,62,98.4,0,45,0,0,0
Martin Satriano,9,URU,"CM,FW",21,18,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,5,6,83.3,0,6,0,0,0
Jean-Daniel Akpa-Akpro,11,CIV,RM,30,45,0,0,0,0,1,1,1,0,31,1,1,2,0.0,0.0,0.0,0,0,11,18,61.1,1,10,0,0,0
Nicolas Haas,32,SUI,"RM,CM",27,45,0,0,0,0,0,0,0,0,28,1,1,2,0.0,0.0,0.0,2,0,17,23,73.9,2,13,1,0,0
Fabiano Parisi,65,ITA,LB,22,90,0,0,0,0,0,0,1,0,69,0,1,2,0.0,0.0,0.0,1,0,44,53,83.0,3,31,2,6,1
Sebastiano Luperto,33,ITA,CB,26,90,0,0,0,0,0,0,0,0,78,1,0,2,0.0,0.0,0.0,0,0,63,69,91.3,3,47,0,0,0
Koni De Winter,6,BEL,CB,20,90,0,0,0,0,0,0,0,0,81,0,0,0,0.0,0.0,0.1,1,0,62,73,84.9,8,50,0,0,0
Tyronne Ebuehi,24,NGA,RB,27,90,0,0,0,0,1,0,0,0,55,0,0,2,0.1,0.1,0.2,3,0,31,41,75.6,1,22,1,1,0
Guglielmo Vicario,13,ITA,GK,26,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,34,41,82.9,0,24,0,0,0
