player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Victor Osimhen,9,NGA,FW,24,90,0,0,0,0,2,1,0,0,19,0,0,0,0.3,0.3,0.0,0,0,8,10,80.0,0,10,1,2,0
Khvicha Kvaratskhelia,77,GEO,LW,21,75,0,0,0,0,1,0,0,0,49,1,1,0,0.1,0.1,0.0,1,0,29,34,85.3,0,26,7,8,2
Elif Elmas,7,MKD,"DM,LW",23,15,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.0,0,0,12,15,80.0,0,7,0,3,3
Matteo Politano,21,ITA,RW,29,64,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,3,0,29,41,70.7,3,25,3,1,0
Hirving Lozano,11,MEX,"RW,AM",27,26,0,0,0,0,1,0,0,0,12,1,1,1,0.1,0.1,0.0,1,0,4,5,80.0,1,6,1,1,0
Piotr Zieliński,20,POL,LM,28,64,0,0,0,0,2,0,0,0,54,0,3,0,0.2,0.2,0.1,2,0,42,45,93.3,3,24,0,1,1
Giacomo Raspadori,81,ITA,"LM,AM",22,26,0,0,0,0,1,1,0,0,22,0,0,0,0.2,0.2,0.0,0,0,6,15,40.0,1,12,2,3,1
Stanislav Lobotka,68,SVK,CM,28,84,0,0,0,0,0,0,0,0,70,3,1,0,0.0,0.0,0.0,1,0,61,66,92.4,4,46,2,0,0
Giovanni Simeone,18,ARG,FW,27,6,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.2,0,0,1,2,50.0,0,1,0,0,0
Andre-Frank Zambo Anguissa,99,CMR,RM,27,75,0,0,0,0,1,0,0,0,46,0,0,0,0.1,0.1,0.0,2,0,32,39,82.1,4,24,1,1,1
Tanguy Ndombele,91,FRA,"DM,RM",26,15,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,4,10,1,2,1
Mathías Olivera,17,URU,LB,25,90,0,0,0,0,0,0,0,0,92,0,2,0,0.0,0.0,0.5,5,0,75,87,86.2,7,60,8,1,1
Kim Min-jae,3,KOR,CB,26,90,0,0,0,0,0,0,1,0,100,2,1,0,0.0,0.0,0.0,0,0,80,89,89.9,4,51,3,1,0
Amir Rrahmani,13,KVX,CB,28,90,0,0,0,0,1,0,0,0,95,1,1,1,0.0,0.0,0.0,0,0,76,85,89.4,4,56,1,0,0
Giovanni Di Lorenzo,22,ITA,RB,29,90,0,0,0,0,0,0,1,0,86,1,0,0,0.0,0.0,0.1,1,0,67,81,82.7,7,41,2,0,0
Alex Meret,1,ITA,GK,25,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,33,38,86.8,0,23,0,0,0
