player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kamaldeen Sulemana,20,GHA,FW,21,68,0,0,0,0,1,0,0,0,17,0,1,1,0.1,0.1,0.0,0,0,5,9,55.6,0,12,2,2,1
Sekou Mara,18,FRA,FW,20,22,1,0,0,0,1,1,0,0,7,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,4,0,3,2
Carlos Alcaraz,26,ARG,FW,20,68,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,1,10,0,1,1
Moussa Djenepo,19,MLI,"AM,LW",24,22,0,1,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.1,2,2,3,5,60.0,0,2,1,5,3
Mohamed Elyounoussi,24,NOR,LM,28,60,0,0,0,0,1,0,0,0,20,3,1,2,0.0,0.0,0.0,1,0,7,10,70.0,2,8,1,2,0
Stuart Armstrong,17,SCO,"AM,LM,CM",31,30,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,0,0,6,8,75.0,0,3,0,0,0
Roméo Lavia,45,BEL,"CM,RM",19,79,0,0,0,0,0,0,0,0,28,1,1,2,0.0,0.0,0.1,2,0,17,19,89.5,4,15,1,2,2
Ibrahima Diallo,27,FRA,"CM,RM",24,11,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
James Ward-Prowse,8,ENG,CM,28,90,0,0,0,0,0,0,0,0,39,2,0,2,0.0,0.0,0.2,1,0,25,30,83.3,1,11,0,1,1
Theo Walcott,32,ENG,"RM,RW",34,79,0,0,0,0,0,0,0,0,16,0,1,1,0.0,0.0,0.0,1,0,9,11,81.8,1,10,1,0,0
Romain Perraud,15,FRA,WB,25,11,0,0,0,0,0,0,0,0,8,1,0,2,0.0,0.0,0.0,0,0,4,7,57.1,1,4,0,0,0
Kyle Walker-Peters,2,ENG,"LB,WB",25,90,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,0,0,18,24,75.0,2,14,2,1,1
Armel Bella Kotchap,37,GER,CB,21,90,0,0,0,0,1,0,0,0,40,0,0,0,0.2,0.2,0.0,0,0,30,34,88.2,0,24,1,2,1
Jan Bednarek,35,POL,CB,26,90,0,0,0,0,0,0,0,0,54,1,2,3,0.0,0.0,0.0,0,0,31,37,83.8,0,22,0,0,0
Ainsley Maitland-Niles,3,ENG,"RB,CB",25,90,0,0,0,0,0,0,0,0,47,2,1,1,0.0,0.0,0.0,0,0,25,37,67.6,2,18,1,2,1
Gavin Bazunu,31,IRL,GK,21,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,26,45,57.8,0,39,0,0,0
