player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,36,90,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.4,3,0,18,26,69.2,5,9,0,0,0
Rafael Leão,17,POR,AM,23,89,0,0,0,0,1,0,0,0,42,0,1,1,0.0,0.0,0.6,3,0,20,28,71.4,1,28,5,12,8
Ante Rebić,12,CRO,AM,29,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0
Brahim Díaz,10,ESP,AM,23,76,1,0,0,0,3,2,0,0,39,1,0,2,0.9,0.9,0.0,2,1,21,28,75.0,2,17,2,2,0
Charles De Ketelaere,90,BEL,AM,21,14,0,0,0,0,1,0,0,0,9,0,0,1,0.3,0.3,0.0,0,0,4,4,100.0,0,5,1,0,0
Sandro Tonali,8,ITA,CM,22,85,0,0,0,0,0,0,1,0,47,3,0,1,0.0,0.0,0.0,0,0,28,37,75.7,1,23,1,3,0
Tommaso Pobega,32,ITA,CM,23,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Rade Krunić,33,BIH,CM,29,90,0,0,0,0,0,0,0,0,52,2,2,0,0.0,0.0,0.0,1,0,37,45,82.2,3,24,0,0,0
Theo Hernández,19,FRA,WB,25,90,0,0,0,0,1,1,1,0,55,5,0,1,0.0,0.0,0.0,4,0,27,39,69.2,1,18,1,2,1
Alexis Saelemaekers,56,BEL,WB,23,76,0,0,0,0,0,0,0,0,29,0,1,1,0.0,0.0,0.1,1,0,16,21,76.2,2,11,0,4,0
Junior Messias,30,BRA,WB,31,14,0,0,0,0,0,0,0,0,13,0,2,1,0.0,0.0,0.0,0,0,7,9,77.8,0,6,1,0,0
Malick Thiaw,28,GER,CB,21,90,0,0,0,0,2,0,0,0,67,7,3,2,0.6,0.6,0.0,0,0,38,49,77.6,1,29,0,1,0
Simon Kjær,24,DEN,CB,33,90,0,0,0,0,0,0,0,0,63,3,1,2,0.0,0.0,0.0,1,0,47,50,94.0,3,30,0,0,0
Pierre Kalulu,20,FRA,CB,22,90,0,0,0,0,1,1,0,0,69,0,0,2,0.0,0.0,0.0,1,0,48,55,87.3,1,30,0,0,0
Ciprian Tătărușanu,1,ROU,GK,37,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,30,44,68.2,0,20,0,0,0
