player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Grégoire Defrel,92,MTQ,FW,31,56,0,0,0,0,0,0,1,0,19,0,0,1,0.0,0.0,0.0,0,0,14,16,87.5,0,12,0,0,0
Andrea Pinamonti,9,ITA,FW,23,34,0,0,0,0,3,0,0,0,12,0,0,0,0.2,0.2,0.0,0,0,7,8,87.5,0,9,0,0,0
Armand Lauriente,45,FRA,LW,24,56,0,0,0,0,0,0,0,0,24,1,0,0,0.0,0.0,0.0,1,0,10,17,58.8,1,18,4,2,0
Nedim Bajrami,20,ALB,LW,24,34,0,0,0,0,1,0,0,0,19,0,0,0,0.1,0.1,0.0,3,1,13,16,81.3,1,13,0,2,1
Domenico Berardi,10,ITA,RW,28,90,0,1,0,0,2,0,0,0,58,2,1,0,0.1,0.1,1.3,12,1,33,50,66.0,6,44,5,2,1
Matheus Henrique,7,BRA,LM,25,75,1,0,0,0,3,1,1,0,44,3,1,0,0.8,0.8,0.0,0,0,28,33,84.8,5,32,1,2,2
Kristian Thorstvedt,42,NOR,LM,24,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,7,7,100.0,1,6,1,1,1
Maxime Lopez,27,FRA,CM,25,90,0,0,0,0,0,0,0,0,100,0,1,0,0.0,0.0,0.0,6,0,91,99,91.9,15,81,2,3,3
Davide Frattesi,16,ITA,RM,23,90,1,0,0,0,5,3,0,0,41,2,1,0,1.2,1.2,0.0,1,0,23,27,85.2,4,31,2,1,1
Rogério,6,BRA,LB,25,90,0,1,0,0,2,1,0,0,70,0,1,0,0.0,0.0,0.8,5,1,59,65,90.8,11,53,5,1,0
Ruan,44,BRA,CB,23,63,0,0,0,0,0,0,1,0,29,5,0,4,0.0,0.0,0.0,0,0,18,18,100.0,1,14,0,0,0
Gian Marco Ferrari,13,ITA,CB,31,27,0,0,0,0,0,0,0,0,26,1,1,0,0.0,0.0,0.0,1,0,22,24,91.7,3,18,0,0,0
Martin Erlic,28,CRO,CB,25,90,0,0,0,0,0,0,0,0,58,4,0,1,0.0,0.0,0.0,1,0,39,48,81.3,4,39,2,0,0
Jeremy Toljan,22,GER,RB,28,75,0,0,0,0,0,0,0,0,50,1,0,1,0.0,0.0,0.0,1,1,43,46,93.5,4,37,5,0,0
Nadir Zortea,21,ITA,RB,23,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,9,2,2,2
Andrea Consigli,47,ITA,GK,36,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,30,36,83.3,0,31,0,0,0
