player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Divock Origi,27,BEL,FW,27,71,0,0,0,0,3,1,0,0,22,1,0,0,0.1,0.1,0.0,3,0,4,9,44.4,1,11,2,1,0
Olivier Giroud,9,FRA,FW,36,18,1,0,0,0,1,1,2,1,6,0,0,0,0.3,0.3,0.0,1,0,2,5,40.0,1,0,0,0,0
Rafael Leão,17,POR,LW,23,89,0,0,0,0,3,0,0,0,41,0,1,0,0.2,0.2,0.4,9,0,20,31,64.5,4,24,2,6,4
Malick Thiaw,28,GER,"CB,LW",21,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0
Junior Messias,30,BRA,RW,31,71,0,0,0,0,3,2,1,0,34,4,0,0,0.1,0.1,0.0,3,1,14,19,73.7,2,17,1,4,3
Ante Rebić,12,CRO,"RW,FW",29,19,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0
Brahim Díaz,10,ESP,AM,23,71,0,0,0,0,2,1,0,0,38,1,0,1,0.2,0.2,0.1,3,0,22,29,75.9,6,22,4,5,4
Charles De Ketelaere,90,BEL,"AM,CM",21,19,0,0,0,0,1,0,0,0,10,1,0,0,0.2,0.2,0.0,0,0,4,4,100.0,0,2,0,0,0
Rade Krunić,33,BIH,"DM,CM",29,90,0,0,0,0,2,0,0,0,53,2,1,2,0.3,0.3,0.1,5,0,28,41,68.3,5,20,2,1,0
Ismaël Bennacer,4,ALG,DM,24,45,0,1,0,0,0,0,1,0,45,4,0,1,0.0,0.0,0.3,5,1,32,35,91.4,4,26,0,1,0
Sandro Tonali,8,ITA,"DM,CM",22,45,0,1,0,0,1,1,1,0,42,1,1,1,0.3,0.3,0.4,5,2,20,34,58.8,3,19,3,1,1
Theo Hernández,19,FRA,LB,25,90,1,0,0,0,5,2,1,0,67,1,2,2,0.3,0.3,0.0,3,0,39,51,76.5,1,31,2,1,0
Fikayo Tomori,23,ENG,CB,24,90,0,0,0,0,2,2,0,0,62,4,0,1,0.2,0.2,0.0,1,0,38,50,76.0,3,30,2,0,0
Matteo Gabbia,46,ITA,CB,23,90,0,0,0,0,0,0,0,0,71,2,1,0,0.0,0.0,0.0,0,0,48,60,80.0,3,35,0,0,0
Pierre Kalulu,20,FRA,RB,22,90,0,0,0,0,0,0,0,0,77,0,0,2,0.0,0.0,0.0,0,0,63,72,87.5,9,51,7,0,0
Ciprian Tătărușanu,1,ROU,GK,36,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.3,1,0,21,28,75.0,0,19,0,0,0
