player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
M'Bala Nzola,18,ANG,FW,26,90,0,0,0,0,2,0,1,0,36,0,1,1,1.0,1.0,0.1,2,0,20,23,87.0,2,30,2,2,0
Daniel Maldini,30,ITA,FW,21,67,1,0,0,0,1,1,0,0,29,1,1,0,0.0,0.0,0.0,1,0,18,22,81.8,0,17,0,0,0
Daniele Verde,10,ITA,"FW,CM",26,23,0,0,0,0,2,1,0,0,13,0,0,1,0.1,0.1,0.1,2,0,6,7,85.7,0,7,0,0,0
Kevin Agudelo,33,COL,CM,23,67,0,0,0,0,1,0,0,0,38,3,1,1,0.0,0.0,0.4,2,0,19,24,79.2,4,25,2,1,0
Petko Hristov,15,BUL,CB,23,23,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,4,8,50.0,0,2,0,0,0
Albin Ekdal,8,SWE,CM,33,89,0,0,0,0,1,0,0,0,35,1,1,1,0.1,0.1,0.0,1,0,21,28,75.0,4,17,0,0,0
Dávid Strelec,44,SVK,FW,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
Mehdi Bourabia,6,MAR,CM,31,68,0,0,0,0,0,0,0,0,42,2,0,3,0.0,0.0,0.7,5,0,23,31,74.2,3,25,1,3,1
Mikael Ellertsson,28,ISL,CM,20,22,0,0,0,0,0,0,1,0,7,1,0,1,0.0,0.0,0.0,0,0,1,5,20.0,0,4,1,0,0
Emil Holm,2,SWE,WB,22,90,0,0,0,0,0,0,0,0,53,1,0,1,0.0,0.0,0.1,3,0,24,39,61.5,1,23,1,4,1
Kelvin Amian,27,FRA,WB,24,53,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,2,0,16,27,59.3,2,21,1,0,0
Arkadiusz Reca,13,POL,WB,27,37,0,1,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,0,0,4,11,36.4,1,8,0,0,0
Mattia Caldara,29,ITA,CB,28,90,0,0,0,0,3,2,1,0,46,1,4,3,0.2,0.2,0.0,0,0,14,27,51.9,0,22,0,2,0
Jakub Kiwior,14,POL,CB,22,90,0,0,0,0,1,1,0,0,39,1,1,2,0.0,0.0,0.0,1,0,19,28,67.9,2,18,2,0,0
Ethan Ampadu,4,WAL,"CB,CM",22,90,0,0,0,0,1,0,1,0,46,6,1,2,0.0,0.0,0.0,3,0,21,30,70.0,7,15,0,0,0
Bartłomiej Drągowski,69,POL,GK,25,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,10,28,35.7,0,24,0,0,0
