player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Rodrygo,21,BRA,FW,21,81,0,0,0,0,3,2,0,0,41,0,0,1,0.1,0.1,0.0,2,0,24,29,82.8,3,29,3,3,1
Dani Ceballos,19,ESP,"RM,FW",26,9,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,2,9,0,0,0
Vinicius Júnior,20,BRA,"LW,FW",22,90,0,0,0,0,1,1,1,0,46,1,0,1,0.0,0.0,0.9,7,0,30,37,81.1,1,34,5,7,3
Federico Valverde,15,URU,RW,24,90,0,0,0,0,3,0,0,0,88,1,1,3,0.4,0.4,0.1,4,0,67,76,88.2,14,54,4,3,3
Toni Kroos,8,GER,LM,32,90,1,1,0,0,2,1,0,0,108,3,1,1,0.1,0.1,0.4,6,2,93,105,88.6,17,63,0,0,0
Aurélien Tchouaméni,18,FRA,CM,22,90,0,0,0,0,2,0,0,0,90,5,0,0,0.0,0.0,0.0,4,0,73,75,97.3,4,55,0,0,0
Luka Modrić,10,CRO,RM,37,84,0,0,0,0,3,0,0,0,103,3,0,2,0.9,0.9,0.0,3,1,81,94,86.2,13,66,2,2,1
Eduardo Camavinga,12,FRA,"LW,RM",20,6,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,1,0,0
Ferland Mendy,23,FRA,LB,27,90,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.1,2,0,46,54,85.2,4,35,2,4,4
David Alaba,4,AUT,CB,30,90,0,0,0,0,0,0,1,0,50,0,2,0,0.0,0.0,0.0,0,0,42,45,93.3,3,25,1,0,0
Éder Militão,3,BRA,CB,24,90,1,0,0,0,2,1,1,0,74,2,0,2,0.3,0.3,0.0,1,1,59,64,92.2,4,39,0,1,0
Lucas Vázquez,17,ESP,RB,31,87,0,0,0,0,1,0,0,0,97,4,0,0,0.1,0.1,0.4,3,0,74,90,82.2,7,60,5,0,0
Nacho,6,ESP,RB,32,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,0,0,0,0
Thibaut Courtois,1,BEL,GK,30,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,28,33,84.8,0,22,0,0,0
