player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gabriel Jesus,9,BRA,FW,23,79,1,0,0,0,2,1,0,0,45,2,2,2,1.0,1.0,0.0,2,0,23,30,76.7,1,28,2,3,0
Sergio Agüero,10,ARG,FW,32,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,1,0
Phil Foden,47,ENG,LW,20,79,0,0,0,0,3,1,0,0,44,1,1,1,0.1,0.1,0.0,0,0,31,35,88.6,7,31,2,2,0
Ferrán Torres,21,ESP,LW,20,11,0,0,0,0,1,0,0,0,6,1,0,0,0.0,0.0,0.1,2,0,4,4,100.0,1,4,0,1,1
Raheem Sterling,7,ENG,RW,26,68,0,0,0,0,0,0,0,0,46,1,1,0,0.0,0.0,0.0,0,0,29,34,85.3,0,38,1,5,1
Riyad Mahrez,26,ALG,RW,30,22,0,0,0,0,1,1,0,0,11,0,0,0,0.1,0.1,0.0,1,0,8,10,80.0,1,9,1,1,1
Bernardo Silva,20,POR,AM,26,90,1,1,0,0,1,1,0,0,66,0,1,1,0.3,0.3,0.7,2,1,48,57,84.2,3,45,2,3,0
İlkay Gündoğan,8,GER,DM,30,90,0,0,0,0,0,0,0,0,63,1,0,1,0.0,0.0,0.1,2,0,55,59,93.2,6,39,1,1,1
Rodri,16,ESP,DM,24,90,0,0,0,0,0,0,0,0,112,1,2,0,0.0,0.0,0.0,0,0,100,110,90.9,13,73,0,0,0
João Cancelo,27,POR,LB,26,90,0,1,0,0,1,0,0,0,110,2,2,0,0.0,0.0,0.3,5,2,93,100,93.0,9,65,2,5,4
Aymeric Laporte,14,ESP,CB,26,90,0,0,0,0,0,0,0,0,113,0,2,1,0.0,0.0,0.0,0,0,103,108,95.4,6,92,0,1,1
Rúben Dias,3,POR,CB,23,90,0,0,0,0,0,0,0,0,131,0,1,0,0.0,0.0,0.0,0,0,125,127,98.4,5,104,1,1,1
Kyle Walker,2,ENG,RB,30,90,0,0,0,0,0,0,0,0,113,3,3,3,0.0,0.0,0.0,1,0,95,105,90.5,8,71,7,2,1
Ederson,31,BRA,GK,27,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,35,40,87.5,0,34,0,0,0
