player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Rodrygo,21,BRA,"FW,RW",21,90,0,0,0,0,4,0,1,0,35,0,0,1,0.8,0.8,0.0,1,0,20,23,87.0,0,26,6,5,3
Vinicius Júnior,20,BRA,LW,22,90,0,0,0,0,2,0,1,0,26,0,0,0,0.2,0.2,0.1,5,0,11,14,78.6,3,26,3,4,1
Marco Asensio,11,ESP,"RW,AM",26,90,0,1,0,0,3,0,0,0,46,2,0,1,0.1,0.1,1.0,5,2,32,37,86.5,2,32,3,2,1
Luka Modrić,10,CRO,LM,37,78,1,0,1,1,0,0,1,0,65,0,1,1,0.8,0.0,0.0,2,0,43,57,75.4,4,43,0,0,0
Mariano,24,DOM,FW,29,12,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0
Aurélien Tchouaméni,18,FRA,CM,22,68,0,0,0,0,0,0,0,0,53,5,3,0,0.0,0.0,0.0,0,0,36,40,90.0,3,29,0,0,0
Eduardo Camavinga,12,FRA,"DM,CM",19,22,0,0,0,0,1,0,0,0,27,2,0,0,0.1,0.1,0.0,3,0,21,23,91.3,0,15,1,1,1
Federico Valverde,15,URU,"RM,DM",24,90,0,0,0,0,2,0,0,0,56,2,2,0,0.0,0.0,0.0,3,2,43,49,87.8,11,35,2,0,0
Ferland Mendy,23,FRA,LB,27,84,0,0,0,0,0,0,0,0,49,2,2,1,0.0,0.0,0.0,4,0,33,38,86.8,1,31,1,3,1
Nacho,6,ESP,CB,32,6,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,2,7,1,0,0
David Alaba,4,AUT,"CB,LB",30,90,0,0,0,0,0,0,0,0,52,1,1,1,0.0,0.0,0.1,2,0,39,47,83.0,5,28,0,0,0
Éder Militão,3,BRA,CB,24,90,1,0,0,0,2,1,0,0,63,2,0,0,0.3,0.3,0.2,2,0,42,52,80.8,0,44,1,1,1
Dani Carvajal,2,ESP,RB,30,84,0,0,0,0,1,0,1,0,58,1,1,0,0.0,0.0,0.0,0,0,36,48,75.0,2,37,0,1,1
Lucas Vázquez,17,ESP,RB,31,6,0,0,0,0,0,0,1,0,14,1,0,2,0.0,0.0,0.0,0,0,10,11,90.9,2,9,1,0,0
Thibaut Courtois,1,BEL,GK,30,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,29,36,80.6,0,25,0,0,0
