player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kevin De Bruyne,17,BEL,FW,29,90,0,0,0,0,5,1,0,0,86,2,0,2,0.5,0.5,0.0,6,0,60,76,78.9,10,36,7,5,5
Phil Foden,47,ENG,LW,20,90,1,0,0,0,1,1,0,0,68,3,1,2,0.0,0.0,0.5,5,1,49,55,89.1,6,34,5,4,2
Riyad Mahrez,26,ALG,RW,30,87,1,0,1,1,3,0,0,0,51,3,0,1,1.3,0.5,0.1,9,1,31,38,81.6,1,20,2,4,2
Raheem Sterling,7,ENG,RW,26,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,1,0,0
İlkay Gündoğan,8,GER,LM,30,90,0,0,0,0,1,0,0,0,115,1,2,1,0.0,0.0,0.3,1,0,96,104,92.3,9,57,2,4,3
Rodri,16,ESP,CM,24,90,0,0,0,0,1,0,0,0,94,0,3,1,0.1,0.1,0.0,2,0,82,89,92.1,4,37,1,1,1
Bernardo Silva,20,POR,RM,26,90,0,1,0,0,1,0,0,0,51,2,1,0,0.3,0.3,0.1,3,1,36,42,85.7,5,28,3,4,1
Oleksandr Zinchenko,11,UKR,LB,24,90,0,0,0,0,2,2,0,0,115,0,2,1,0.2,0.2,0.0,0,0,89,102,87.3,4,52,1,0,0
Rúben Dias,3,POR,CB,23,90,0,0,0,0,0,0,0,0,93,1,2,2,0.0,0.0,0.0,0,0,79,83,95.2,6,53,1,0,0
John Stones,5,ENG,CB,26,90,0,0,0,0,1,0,0,0,79,1,4,1,0.1,0.1,0.0,1,0,70,71,98.6,2,52,1,0,0
Kyle Walker,2,ENG,RB,30,90,0,0,0,0,1,0,0,0,63,1,1,1,0.0,0.0,0.0,0,0,46,56,82.1,1,26,2,0,0
Ederson,31,BRA,GK,27,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,21,25,84.0,0,18,0,0,0
